imu0_acc_x,imu0_acc_y,imu0_acc_z,imu0_gyro_x,imu0_gyro_y,imu0_gyro_z,imu0_roll,imu0_pitch,imu0_yaw,imu0_timestamp,imu1_acc_x,imu1_acc_y,imu1_acc_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_roll,imu1_pitch,imu1_yaw,imu1_timestamp,dorsiflexion_angle
325.68,-195.56,930.91,-0.18,0.0,-0.49,0.0,0.0,0.0,2025-03-12T10:21:03.599884,1045.9,93.75,-36.38,2.32,-1.77,0.18,0.0,0.0,0.0,2025-03-12T10:21:03.599884,-0.2800652202719327
322.27,-214.6,923.58,-0.3,-0.3,-0.55,0.0,0.0,0.0,2025-03-12T10:21:03.639618,996.34,116.7,-41.5,-9.27,11.4,-3.11,0.0,0.0,0.0,2025-03-12T10:21:03.639618,-0.4043517092941684
322.02,-204.35,928.71,-1.16,-0.98,0.24,0.0,0.0,0.0,2025-03-12T10:21:03.790749,996.09,106.45,-32.23,-6.83,4.09,-1.4,0.0,0.0,0.0,2025-03-12T10:21:03.790749,-0.440932716285408
321.04,-201.17,928.71,-1.65,-1.16,0.18,0.0,0.0,0.0,2025-03-12T10:21:03.791482,931.4,95.95,16.6,13.23,0.91,13.54,0.0,0.0,0.0,2025-03-12T10:21:03.791482,-0.44190690322194115
327.39,-222.9,932.13,-2.07,-1.89,0.67,0.0,0.0,0.0,2025-03-12T10:21:03.792023,937.26,25.15,-1.95,-12.13,-5.73,1.1,0.0,0.0,0.0,2025-03-12T10:21:03.792023,-0.3570935569318259
328.12,-222.66,924.32,-2.32,-2.07,0.91,102.05,-30.03,-117.46,2025-03-12T10:21:03.792483,977.78,44.68,-62.01,-7.74,3.6,0.98,0.0,0.0,0.0,2025-03-12T10:21:03.792483,-0.3573749681942324
326.66,-218.26,918.7,-2.2,-2.26,0.85,0.0,0.0,0.0,2025-03-12T10:21:03.798588,986.08,90.58,-13.43,-10.18,5.91,1.28,0.0,0.0,0.0,2025-03-12T10:21:03.798588,-0.3713698835903845
316.89,-225.34,926.51,-1.95,-1.46,0.91,0.0,0.0,0.0,2025-03-12T10:21:03.889483,1001.22,79.83,2.44,-4.76,0.55,0.67,,,,2025-03-12T10:21:03.889483,-0.3327177266857255
313.96,-235.11,915.28,1.1,-0.18,-0.67,,,,2025-03-12T10:21:03.890680,990.23,26.37,-16.85,-1.28,-4.7,0.18,0.0,0.0,0.0,2025-03-12T10:21:03.890680,-0.2494248840955393
329.1,-200.44,926.27,0.49,0.24,-0.43,0.0,0.0,0.0,2025-03-12T10:21:03.909217,981.69,148.93,-59.81,5.79,-1.22,-0.67,0.0,0.0,0.0,2025-03-12T10:21:03.909217,-0.1993805087012177
327.15,-214.6,926.76,-0.98,-0.85,0.24,,,,2025-03-12T10:21:03.998304,1002.44,70.31,-65.19,-3.11,-0.67,1.71,,,,2025-03-12T10:21:03.998304,-0.14160238115057489
311.77,-216.31,922.85,-2.07,-0.55,0.37,0.0,0.0,0.0,2025-03-12T10:21:03.999239,990.48,93.02,-53.71,-0.98,-0.12,1.71,3.25,-44.63,-52.07,2025-03-12T10:21:03.999239,-0.09774488602997877
321.04,-217.04,927.25,-1.16,-1.22,0.49,-41.49,-71.32,103.62,2025-03-12T10:21:04.100134,1011.96,101.81,-51.76,-0.61,1.59,1.4,0.0,0.0,0.0,2025-03-12T10:21:04.100134,-0.06267914778351091
327.15,-219.73,928.47,-1.83,-2.87,0.85,0.0,0.0,0.0,2025-03-12T10:21:04.100998,980.22,89.6,2.69,-7.68,1.1,4.45,0.0,0.0,0.0,2025-03-12T10:21:04.100998,0.009824195971088301
325.68,-203.61,921.63,-2.2,-0.73,0.24,0.0,0.0,0.0,2025-03-12T10:21:04.101520,1003.42,55.91,-5.86,-0.18,-3.54,2.44,0.0,0.0,0.0,2025-03-12T10:21:04.101520,0.12188504293751912
319.82,-221.19,932.13,-3.11,-0.73,0.55,,,,2025-03-12T10:21:04.510001,1001.46,110.84,-2.93,-7.01,-7.01,4.7,0.0,0.0,0.0,2025-03-12T10:21:04.510001,0.28068559608215793
300.05,-240.72,925.05,-7.56,-0.55,0.49,60.47,-0.85,-12.95,2025-03-12T10:21:04.510789,994.14,15.62,15.62,-0.79,-14.63,5.91,,,,2025-03-12T10:21:04.510789,0.5283208983793166
318.36,-232.67,925.54,-4.33,-0.43,-0.55,0.0,0.0,0.0,2025-03-12T10:21:04.511352,960.69,87.89,12.45,1.65,-17.32,5.61,0.0,0.0,0.0,2025-03-12T10:21:04.511352,0.8076235245107561
344.48,-234.62,919.68,-2.07,-0.06,-1.16,36.45,-1.2,-2.23,2025-03-12T10:21:04.511836,1000.49,82.03,-83.74,6.4,-20.12,5.12,,,,2025-03-12T10:21:04.511836,1.1128232895783956
335.21,-227.54,923.34,-1.83,0.18,-0.98,0.0,0.0,0.0,2025-03-12T10:21:04.512298,1005.62,25.15,-122.8,5.3,-19.94,5.98,0.0,0.0,0.0,2025-03-12T10:21:04.512298,1.424646133317843
339.84,-236.08,921.63,-0.24,0.12,-1.22,,,,2025-03-12T10:21:04.512739,987.06,48.1,-165.04,6.65,-14.7,4.21,0.0,0.0,0.0,2025-03-12T10:21:04.512739,1.6712780175355082
330.57,-244.14,913.57,0.98,-0.24,-0.91,0.0,0.0,0.0,2025-03-12T10:21:04.513173,996.58,51.76,-149.66,-0.12,-8.9,4.63,0.0,0.0,0.0,2025-03-12T10:21:04.513173,1.8564939811920826
353.52,-203.12,972.9,-2.32,-2.26,-0.49,0.0,0.0,0.0,2025-03-12T10:21:04.513590,998.05,30.52,-114.26,3.11,-8.66,2.99,0.0,0.0,0.0,2025-03-12T10:21:04.513590,2.0426159120277187
312.74,-206.54,925.54,4.15,0.55,-1.28,0.0,0.0,0.0,2025-03-12T10:21:04.513994,977.05,80.08,-122.07,1.28,-7.5,4.57,0.0,0.0,0.0,2025-03-12T10:21:04.513994,2.17963329305662
381.59,-237.06,940.92,3.6,5.0,-0.43,0.0,0.0,0.0,2025-03-12T10:21:04.514948,981.93,48.34,-99.85,5.12,-0.85,0.98,0.0,0.0,0.0,2025-03-12T10:21:04.514948,2.19242824737756
335.94,-240.72,910.89,-23.05,-3.41,-1.89,0.0,0.0,0.0,2025-03-12T10:21:04.515413,983.89,10.25,-63.96,2.26,-3.29,0.79,0.0,0.0,0.0,2025-03-12T10:21:04.515413,2.310540111986308
386.96,-246.83,902.1,17.56,12.2,-3.96,,,,2025-03-12T10:21:04.542708,1002.69,17.82,-136.23,12.68,-5.73,-1.89,0.0,0.0,0.0,2025-03-12T10:21:04.542708,2.296536801993204
129.88,-219.48,774.66,7.99,7.87,-1.1,,,,2025-03-12T10:21:04.595378,984.86,117.43,-96.92,4.02,-4.33,-0.37,0.0,0.0,0.0,2025-03-12T10:21:04.595378,2.306972719396745
421.88,-260.5,951.9,30.67,4.57,-14.02,0.0,0.0,0.0,2025-03-12T10:21:04.615888,982.42,-4.39,-131.35,5.85,-4.7,0.73,0.0,0.0,0.0,2025-03-12T10:21:04.615888,2.3345781069964486
401.61,-307.13,874.76,31.77,0.24,-10.43,0.0,0.0,0.0,2025-03-12T10:21:04.655671,982.91,70.56,-152.83,4.82,-1.1,-1.52,0.0,0.0,0.0,2025-03-12T10:21:04.655671,2.35545131619405
254.39,-249.27,897.71,19.21,2.5,-6.22,0.0,0.0,0.0,2025-03-12T10:21:04.691221,998.29,-0.73,-94.97,-4.27,-2.01,0.12,,,,2025-03-12T10:21:04.691221,2.33432630676215
307.13,-122.8,957.76,22.93,0.06,0.06,0.0,0.0,0.0,2025-03-12T10:21:04.727004,990.48,34.91,-142.33,6.22,-3.72,-2.01,,,,2025-03-12T10:21:04.727004,2.350132305643802
316.16,-168.21,933.59,2.26,4.45,5.37,0.0,0.0,0.0,2025-03-12T10:21:04.765938,987.79,62.01,-135.99,-2.07,-1.52,-0.49,0.0,0.0,0.0,2025-03-12T10:21:04.765938,2.3053358501140817
300.05,-263.43,1076.42,-22.32,-44.51,-0.79,,,,2025-03-12T10:21:04.824614,977.54,25.39,-76.17,-3.9,-3.84,-0.24,,,,2025-03-12T10:21:04.824614,2.771747666415046
422.61,-200.93,1060.06,0.43,-9.57,-3.54,,,,2025-03-12T10:21:04.834080,989.99,24.9,-174.56,4.21,-6.04,-2.74,9.62,-27.13,148.63,2025-03-12T10:21:04.834080,2.9110810889003647
348.63,-216.55,930.42,2.38,-4.51,1.34,0.0,0.0,0.0,2025-03-12T10:21:04.872176,990.48,73.73,-188.72,0.18,-2.01,0.37,0.0,0.0,0.0,2025-03-12T10:21:04.872176,2.9607819561828723
395.26,-162.11,942.14,3.66,3.72,4.76,0.0,0.0,0.0,2025-03-12T10:21:04.943141,984.13,85.21,-147.46,-8.66,-0.24,0.67,0.0,0.0,0.0,2025-03-12T10:21:04.943141,2.910167238089631
377.2,-205.32,916.99,0.18,-0.12,3.84,0.0,0.0,0.0,2025-03-12T10:21:04.947895,994.14,35.64,-136.23,-3.9,0.91,0.79,0.0,0.0,0.0,2025-03-12T10:21:04.947895,2.8964553602035368
291.5,-180.66,944.58,3.05,1.34,0.98,0.0,0.0,0.0,2025-03-12T10:21:04.987178,981.2,23.19,-98.14,-5.61,0.37,1.4,0.0,0.0,0.0,2025-03-12T10:21:04.987178,2.8741795881583423
312.5,-193.6,881.1,2.87,5.0,2.26,0.0,0.0,0.0,2025-03-12T10:21:05.053814,979.98,76.42,-89.11,2.99,-5.37,-0.18,0.0,0.0,0.0,2025-03-12T10:21:05.053814,2.874088783888679
324.95,-163.57,923.58,2.87,9.94,-0.43,,,,2025-03-12T10:21:05.123715,1006.59,49.56,-195.8,12.87,-5.12,-1.77,0.0,0.0,0.0,2025-03-12T10:21:05.123715,2.822437739708076
709.23,-492.19,1011.72,-1.77,0.55,8.05,0.0,0.0,0.0,2025-03-12T10:21:05.124850,984.62,88.38,-156.25,-6.59,0.55,3.29,0.0,0.0,0.0,2025-03-12T10:21:05.124850,2.8078750750338486
41.5,-296.88,887.21,-47.93,-7.44,-34.15,0.0,0.0,0.0,2025-03-12T10:21:05.139046,989.75,13.67,-108.89,-4.76,-1.4,2.07,0.0,0.0,0.0,2025-03-12T10:21:05.139046,2.8874503503875752
180.42,-186.04,924.8,-16.16,0.79,7.13,0.0,0.0,0.0,2025-03-12T10:21:05.178440,987.06,-7.81,-158.69,6.22,-2.8,-0.12,0.0,0.0,0.0,2025-03-12T10:21:05.178440,2.903369032325217
336.67,-215.09,951.66,-1.4,6.95,2.8,0.0,0.0,0.0,2025-03-12T10:21:05.237180,980.71,103.52,-155.52,-6.59,0.0,2.62,0.0,0.0,0.0,2025-03-12T10:21:05.237180,2.8287158054247517
295.9,-237.3,951.9,1.89,25.49,0.3,0.0,0.0,0.0,2025-03-12T10:21:05.253141,991.21,10.99,-145.02,3.54,-2.74,1.04,0.0,0.0,0.0,2025-03-12T10:21:05.253141,2.5968052924836282
267.82,-236.57,916.99,-19.57,10.85,6.95,,,,2025-03-12T10:21:05.291399,983.15,62.26,-133.79,-0.98,-2.13,-0.06,0.0,0.0,0.0,2025-03-12T10:21:05.291399,2.505581003042102
306.64,-207.52,919.43,-4.39,6.28,8.96,0.0,0.0,0.0,2025-03-12T10:21:05.325690,980.71,22.46,-137.21,-4.33,-2.32,1.59,,,,2025-03-12T10:21:05.325690,2.4608566595811503
302.0,-192.87,948.0,4.51,19.51,13.84,0.0,0.0,0.0,2025-03-12T10:21:05.376829,988.04,26.12,-162.11,7.5,-3.78,-1.28,-11.89,36.84,37.43,2025-03-12T10:21:05.376829,2.2987480182649724
219.48,-176.76,917.72,5.43,34.02,7.44,0.0,0.0,0.0,2025-03-12T10:21:05.401479,989.5,43.46,-177.73,-0.73,-1.59,1.16,0.0,0.0,0.0,2025-03-12T10:21:05.401479,1.967520368851364
189.45,-372.31,893.31,1.46,71.71,5.06,0.0,0.0,0.0,2025-03-12T10:21:05.439089,990.48,36.62,-131.1,-3.84,-0.79,0.06,0.0,0.0,0.0,2025-03-12T10:21:05.439089,1.2490675775918199
210.94,-155.27,1020.02,-6.1,90.24,-0.06,0.0,0.0,0.0,2025-03-12T10:21:05.521124,989.75,36.38,-163.82,4.02,-2.8,-1.71,0.0,0.0,0.0,2025-03-12T10:21:05.521124,0.3659705925596022
130.86,-230.22,926.03,-1.83,84.63,5.79,0.0,0.0,0.0,2025-03-12T10:21:05.522106,993.16,24.41,-172.85,-4.09,-1.65,0.12,-12.32,60.74,96.38,2025-03-12T10:21:05.522106,-0.47512028160482345
80.08,-256.35,1001.71,-5.73,77.13,7.56,-17.12,28.7,-19.68,2025-03-12T10:21:05.550830,987.79,13.92,-139.65,-0.67,-2.87,0.43,25.78,80.33,162.12,2025-03-12T10:21:05.550830,-1.2294931632880193
-155.27,-338.87,789.55,-14.94,67.01,2.8,0.0,0.0,0.0,2025-03-12T10:21:05.588164,993.16,31.01,-185.3,1.52,-1.71,-1.71,0.0,0.0,0.0,2025-03-12T10:21:05.588164,-1.8942638539553087
-85.21,-259.03,992.19,13.6,75.98,-2.93,,,,2025-03-12T10:21:05.624235,991.94,67.14,-150.88,-7.44,0.12,0.43,0.0,0.0,0.0,2025-03-12T10:21:05.624235,-2.6671911811907254
-230.47,-191.65,979.49,6.46,70.91,-4.39,,,,2025-03-12T10:21:05.661331,979.0,5.86,-143.8,-3.05,-2.74,-0.49,0.0,0.0,0.0,2025-03-12T10:21:05.661331,-3.3613438554498103
-94.48,-86.91,1154.3,16.16,52.07,11.65,,,,2025-03-12T10:21:05.697260,976.81,39.06,-159.18,0.98,-2.68,-1.71,0.0,0.0,0.0,2025-03-12T10:21:05.697260,-3.8669432105714545
-83.74,-165.53,1089.84,12.87,33.48,2.32,0.0,0.0,0.0,2025-03-12T10:21:05.734105,978.03,79.59,-155.03,-3.6,-0.3,-0.55,0.0,0.0,0.0,2025-03-12T10:21:05.734105,-4.211238640696958
-142.58,-189.7,961.67,12.74,39.33,6.22,0.0,0.0,0.0,2025-03-12T10:21:05.804655,983.15,23.93,-145.02,1.89,-3.6,-0.67,0.0,0.0,0.0,2025-03-12T10:21:05.804655,-4.580056809725889
-211.67,-190.43,965.33,-12.32,17.8,-4.88,0.0,0.0,0.0,2025-03-12T10:21:05.810623,991.21,25.63,-174.32,-0.18,-1.4,-0.37,0.0,0.0,0.0,2025-03-12T10:21:05.810623,-4.7564225427012605
-249.02,-184.81,1106.93,-38.05,16.52,2.32,0.0,0.0,0.0,2025-03-12T10:21:05.848870,976.81,43.7,-156.01,-2.44,-0.43,-0.79,0.0,0.0,0.0,2025-03-12T10:21:05.848870,-4.928675818026093
-199.95,-167.72,921.63,-18.84,39.33,-0.61,0.0,0.0,0.0,2025-03-12T10:21:05.884099,996.58,15.14,-157.23,0.0,-2.13,-0.91,,,,2025-03-12T10:21:05.884099,-5.311853022616148
-276.12,-230.22,917.24,-4.82,47.56,-0.98,,,,2025-03-12T10:21:05.918943,984.86,50.05,-176.03,1.28,-0.37,-1.83,,,,2025-03-12T10:21:05.918943,-5.794638244272559
-251.71,-274.41,951.66,-11.89,50.49,-3.23,-164.41,-56.25,88.66,2025-03-12T10:21:05.955273,996.83,46.63,-154.79,-4.27,-0.12,-1.1,0.0,0.0,0.0,2025-03-12T10:21:05.955273,-6.309039648390206
-351.81,-265.38,863.28,-20.61,69.7,-4.63,0.0,0.0,0.0,2025-03-12T10:21:05.994085,985.6,31.25,-162.35,-2.38,-2.5,-1.46,0.0,0.0,0.0,2025-03-12T10:21:05.994085,-6.991598057006502
-526.12,-221.92,1191.41,-14.02,25.79,4.88,,,,2025-03-12T10:21:06.031178,969.48,59.33,-162.6,-2.32,-1.71,-1.22,0.0,0.0,0.0,2025-03-12T10:21:06.031178,-7.2440290652995785
-83.5,-515.14,68.6,-193.48,14.09,-89.57,0.0,0.0,0.0,2025-03-12T10:21:06.069105,990.72,117.92,-160.4,1.22,-2.07,-3.96,0.0,0.0,0.0,2025-03-12T10:21:06.069105,-7.342929484258644
-323.0,-230.71,894.78,-25.24,134.09,-13.05,0.0,0.0,0.0,2025-03-12T10:21:06.107140,972.41,39.55,-169.68,-2.62,0.3,0.18,0.0,0.0,0.0,2025-03-12T10:21:06.107140,-8.68643353488726
29.05,-1629.88,781.25,-42.62,-91.22,-97.68,0.0,0.0,0.0,2025-03-12T10:21:06.173769,979.49,85.21,-163.57,-1.83,0.55,-1.95,,,,2025-03-12T10:21:06.173769,-7.726779554109996
-4.15,702.15,-186.04,436.65,7.2,-285.67,0.0,0.0,0.0,2025-03-12T10:21:06.182173,992.43,30.52,-158.94,-3.54,-0.85,-0.37,0.0,0.0,0.0,2025-03-12T10:21:06.182173,-7.700432271611971
357.91,587.4,1763.43,865.49,-84.57,157.68,0.0,0.0,0.0,2025-03-12T10:21:06.220615,973.88,57.37,-166.75,1.04,-0.73,-1.04,0.0,0.0,0.0,2025-03-12T10:21:06.220615,-6.73132579213617
-115.48,-66.16,784.42,245.37,10.49,304.88,0.0,0.0,0.0,2025-03-12T10:21:06.380361,987.79,38.09,-153.56,1.28,-0.98,-0.85,0.0,0.0,0.0,2025-03-12T10:21:06.380361,-6.275842079525992
85.45,689.94,1034.18,6.4,-141.65,-39.02,0.0,0.0,0.0,2025-03-12T10:21:06.381138,979.98,58.59,-174.07,-1.46,-1.95,-0.67,0.0,0.0,0.0,2025-03-12T10:21:06.381138,-4.950882147387393
-213.13,630.37,1017.82,-323.05,-8.78,60.06,0.0,0.0,0.0,2025-03-12T10:21:06.381697,992.19,36.13,-147.46,-0.67,-1.04,-1.46,0.0,0.0,0.0,2025-03-12T10:21:06.381697,-4.7466746723469875
238.04,866.21,846.19,-12.87,-28.72,-93.72,,,,2025-03-12T10:21:06.382216,981.69,54.69,-169.19,1.16,-1.89,-0.98,,,,2025-03-12T10:21:06.382216,-4.582599832558403
-14.89,178.71,586.43,161.34,3.41,135.49,0.0,0.0,0.0,2025-03-12T10:21:06.417422,975.83,52.25,-179.93,0.73,-1.71,0.06,,,,2025-03-12T10:21:06.417422,-4.377515530003306
-223.63,22.95,606.45,-204.27,-151.95,58.17,0.0,0.0,0.0,2025-03-12T10:21:06.462859,980.22,53.71,-173.34,0.73,-1.22,-0.12,0.0,0.0,0.0,2025-03-12T10:21:06.462859,-2.7728609249981346
93.26,238.77,1193.85,-495.98,-130.43,100.85,0.0,0.0,0.0,2025-03-12T10:21:06.524979,986.33,32.47,-180.18,1.46,-1.46,0.12,0.0,0.0,0.0,2025-03-12T10:21:06.524979,-1.3590281510283653
100.59,271.73,1429.69,-245.37,-240.91,283.9,0.0,0.0,0.0,2025-03-12T10:21:06.525193,979.0,54.44,-185.79,1.71,-0.98,0.12,0.0,0.0,0.0,2025-03-12T10:21:06.525193,1.1671250837751312
527.1,57.13,594.97,-80.79,-16.89,17.32,0.0,0.0,0.0,2025-03-12T10:21:06.559403,990.23,35.16,-174.32,-0.12,-1.1,0.85,0.0,0.0,0.0,2025-03-12T10:21:06.559403,1.3500778241851918
187.5,140.14,449.46,-223.48,47.07,15.12,0.0,0.0,0.0,2025-03-12T10:21:06.628214,979.74,47.36,-161.38,-1.71,-0.98,1.52,0.0,0.0,0.0,2025-03-12T10:21:06.628214,0.8876451114800759
169.43,-252.2,999.27,-133.84,-11.4,32.26,0.0,0.0,0.0,2025-03-12T10:21:06.638969,981.2,47.12,-142.58,-0.3,-0.98,0.12,0.0,0.0,0.0,2025-03-12T10:21:06.638969,0.9976900537779851
339.11,47.12,775.15,144.94,-21.34,-5.67,0.0,0.0,0.0,2025-03-12T10:21:06.674063,990.48,22.71,-184.57,2.26,-2.26,0.85,,,,2025-03-12T10:21:06.674063,1.2367798233451843
352.78,0.98,908.69,-27.5,-12.26,-2.99,0.0,0.0,0.0,2025-03-12T10:21:06.734192,970.46,87.16,-181.88,0.55,-0.85,1.16,0.0,0.0,0.0,2025-03-12T10:21:06.734192,1.374320290138174
301.27,34.91,1033.45,-99.57,2.74,43.48,0.0,0.0,0.0,2025-03-12T10:21:06.751961,975.34,53.47,-162.84,-2.93,-0.61,1.65,0.0,0.0,0.0,2025-03-12T10:21:06.751961,1.3397764641124859
328.12,-206.79,944.34,-97.38,16.65,12.93,0.0,0.0,0.0,2025-03-12T10:21:06.833846,979.0,16.36,-178.71,2.01,-0.91,1.4,0.0,0.0,0.0,2025-03-12T10:21:06.833846,1.1818809051817407
301.76,-258.3,940.43,-51.77,6.77,2.8,,,,2025-03-12T10:21:06.834467,970.95,73.24,-185.79,-3.23,-1.77,2.32,0.0,0.0,0.0,2025-03-12T10:21:06.834467,1.1364000456665426
281.25,-232.18,937.99,-14.15,0.49,-0.37,,,,2025-03-12T10:21:06.861038,987.3,20.02,-169.68,2.26,-1.4,1.22,0.0,0.0,0.0,2025-03-12T10:21:06.861038,1.1529455955641943
271.73,-238.28,939.7,10.55,-1.22,1.83,0.0,0.0,0.0,2025-03-12T10:21:06.952594,978.27,32.96,-169.92,0.91,-1.83,2.5,0.0,0.0,0.0,2025-03-12T10:21:06.952594,1.188599070489289
299.07,-199.22,928.96,42.26,-1.52,5.98,0.0,0.0,0.0,2025-03-12T10:21:06.953450,983.4,29.79,-208.74,2.68,-2.07,0.91,,,,2025-03-12T10:21:06.953450,1.2275801986534862
290.28,-187.26,941.65,40.24,-3.96,2.26,0.0,0.0,0.0,2025-03-12T10:21:06.969215,989.75,31.25,-172.61,-2.99,-1.16,2.01,,,,2025-03-12T10:21:06.969215,1.2836219338976864
294.43,-152.1,931.4,44.39,-6.16,-0.67,0.0,0.0,0.0,2025-03-12T10:21:07.038506,973.88,13.43,-179.44,-0.98,-2.07,1.1,0.0,0.0,0.0,2025-03-12T10:21:07.038506,1.3726581795656951
312.26,-151.61,879.15,13.35,0.73,-0.12,0.0,0.0,0.0,2025-03-12T10:21:07.048439,975.1,36.13,-198.49,-0.3,-0.98,-0.06,0.0,0.0,0.0,2025-03-12T10:21:07.048439,1.3831611167651765
305.91,-133.06,964.36,10.91,2.56,-13.6,0.0,0.0,0.0,2025-03-12T10:21:07.136850,989.75,37.6,-186.28,-3.78,-0.37,1.34,0.0,0.0,0.0,2025-03-12T10:21:07.136850,1.3764671770635086
281.49,-156.98,991.7,-5.3,-1.4,0.18,0.0,0.0,0.0,2025-03-12T10:21:07.140320,988.28,22.95,-168.95,-1.1,-1.89,0.61,0.0,0.0,0.0,2025-03-12T10:21:07.140320,1.4164533737237797
288.82,-135.25,980.22,-13.05,-5.24,-3.6,,,,2025-03-12T10:21:07.165666,983.4,10.25,-178.47,-0.73,-1.89,0.24,0.0,0.0,0.0,2025-03-12T10:21:07.165666,1.4946925640140112
312.26,-124.76,926.03,9.02,-7.26,0.79,-48.38,-54.89,84.88,2025-03-12T10:21:07.251741,984.13,46.14,-185.79,0.49,-2.44,-0.91,0.0,0.0,0.0,2025-03-12T10:21:07.251741,1.5958866059630452
316.65,-158.69,939.94,6.77,-10.67,0.06,0.0,0.0,0.0,2025-03-12T10:21:07.252653,982.18,23.68,-197.27,-1.22,-2.01,-0.12,0.0,0.0,0.0,2025-03-12T10:21:07.252653,1.7267078065881432
341.31,-12.21,1034.67,-4.94,-5.85,-2.07,,,,2025-03-12T10:21:07.277027,981.45,43.21,-186.52,-0.37,-1.28,0.3,0.0,0.0,0.0,2025-03-12T10:21:07.277027,1.8018634049103026
335.21,-65.43,888.18,-13.66,-5.85,-8.05,0.0,0.0,0.0,2025-03-12T10:21:07.345924,979.49,36.13,-182.13,-1.16,-0.37,0.24,0.0,0.0,0.0,2025-03-12T10:21:07.345924,1.8685365994221517
381.59,-272.95,929.2,-23.48,-2.87,-5.73,0.0,0.0,0.0,2025-03-12T10:21:07.352925,983.89,34.42,-159.42,0.55,-1.83,0.0,0.0,0.0,0.0,2025-03-12T10:21:07.352925,1.9121403114321502
260.25,-158.69,950.2,-20.98,3.41,-2.68,0.0,0.0,0.0,2025-03-12T10:21:07.445500,983.89,43.7,-207.28,1.52,-1.77,0.06,0.0,0.0,0.0,2025-03-12T10:21:07.445500,1.8821571911648594
239.01,-327.88,922.61,-10.3,1.59,1.16,0.0,0.0,0.0,2025-03-12T10:21:07.449340,972.17,35.89,-191.89,-0.73,-1.16,0.61,0.0,0.0,0.0,2025-03-12T10:21:07.449340,1.8531984721883488
314.21,-154.3,928.22,-2.99,-2.44,-1.83,0.0,0.0,0.0,2025-03-12T10:21:07.462701,996.83,31.25,-174.07,-2.99,-2.68,0.73,,,,2025-03-12T10:21:07.462701,1.874505859965895
325.44,-209.47,937.01,-10.12,1.34,-2.26,0.0,0.0,0.0,2025-03-12T10:21:07.555962,979.98,34.67,-212.16,3.9,-1.46,-0.3,0.0,0.0,0.0,2025-03-12T10:21:07.555962,1.8403181281067225
342.53,-134.52,940.67,-0.91,-5.0,2.32,0.0,0.0,0.0,2025-03-12T10:21:07.556855,981.2,45.17,-185.79,-2.01,-0.55,0.85,0.0,0.0,0.0,2025-03-12T10:21:07.556855,1.8491807182997784
309.81,-167.97,931.88,-7.87,-1.65,3.05,0.0,0.0,0.0,2025-03-12T10:21:07.575013,984.62,23.68,-174.32,0.37,-1.34,0.73,0.0,0.0,0.0,2025-03-12T10:21:07.575013,1.8253565128379785
348.63,-144.53,947.51,-20.91,6.89,-2.87,,,,2025-03-12T10:21:07.655774,973.63,29.05,-221.92,3.17,-0.67,-0.61,0.0,0.0,0.0,2025-03-12T10:21:07.655774,1.7100057682291814
316.41,-206.54,910.89,-10.18,1.28,-0.91,0.0,0.0,0.0,2025-03-12T10:21:07.656704,983.4,42.24,-173.58,-2.44,0.43,1.04,0.0,0.0,0.0,2025-03-12T10:21:07.656704,1.6342252947942946
329.35,-233.64,903.81,-6.59,4.33,-0.24,60.34,-16.95,-88.77,2025-03-12T10:21:07.684092,967.04,13.18,-166.26,0.3,-0.12,0.73,,,,2025-03-12T10:21:07.684092,1.5296221197280397
315.19,-219.48,927.25,-1.59,1.34,4.76,,,,2025-03-12T10:21:07.860297,980.96,12.94,-215.58,2.13,-1.4,-0.79,,,,2025-03-12T10:21:07.860297,1.4628343795992702
312.26,-204.59,934.08,6.1,0.79,3.9,,,,2025-03-12T10:21:07.861376,979.25,50.29,-200.68,-0.98,-0.61,0.12,0.0,0.0,0.0,2025-03-12T10:21:07.861376,1.3924430592529689
346.44,-247.31,910.89,8.35,0.73,-0.73,0.0,0.0,0.0,2025-03-12T10:21:07.862570,988.77,17.33,-192.14,-0.3,-1.04,-0.37,,,,2025-03-12T10:21:07.862570,1.3269358062430356
332.52,-197.02,934.57,-0.67,-1.59,0.67,0.0,0.0,0.0,2025-03-12T10:21:07.863106,983.15,-2.2,-174.56,0.18,-2.2,0.43,0.0,0.0,0.0,2025-03-12T10:21:07.863106,1.2899911287331154
284.42,-207.03,923.58,0.79,-2.44,-1.34,0.0,0.0,0.0,2025-03-12T10:21:07.863703,977.05,28.81,-217.04,4.57,-1.4,-1.28,19.55,11.32,111.24,2025-03-12T10:21:07.863703,1.2508710769326523
255.62,-168.21,926.03,-8.29,-0.37,-5.3,,,,2025-03-12T10:21:07.900597,974.85,35.4,-208.25,-1.4,-0.91,-0.06,0.0,0.0,0.0,2025-03-12T10:21:07.900597,1.1820956427902525
335.21,-202.64,927.98,-7.01,-0.55,0.43,159.34,-63.46,-130.29,2025-03-12T10:21:07.956932,979.25,24.9,-211.18,2.2,-1.1,-0.79,0.0,0.0,0.0,2025-03-12T10:21:07.956932,1.1106981032300398
334.23,-199.22,918.7,-3.41,-0.91,-5.98,0.0,0.0,0.0,2025-03-12T10:21:07.979790,976.07,36.38,-196.78,-0.79,-0.55,-0.67,0.0,0.0,0.0,2025-03-12T10:21:07.979790,1.0417063234815043
