imu0_acc_x,imu0_acc_y,imu0_acc_z,imu0_gyro_x,imu0_gyro_y,imu0_gyro_z,imu0_roll,imu0_pitch,imu0_yaw,imu0_timestamp,imu1_acc_x,imu1_acc_y,imu1_acc_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_roll,imu1_pitch,imu1_yaw,imu1_timestamp
-432.37,156.49,872.8,9.63,-18.6,-21.65,0.0,0.0,0.0,2025-02-16T18:23:22.624871,-915.28,-223.14,66.65,22.26,-6.52,-12.68,0.0,0.0,0.0,2025-02-16T18:23:22.624871
-459.23,143.07,910.4,10.79,-36.65,-9.02,nan,nan,nan,2025-02-16T18:23:22.662451,-943.6,-239.01,69.82,23.17,-33.84,-4.51,0.0,0.0,0.0,2025-02-16T18:23:22.662451
-493.65,142.09,878.42,11.77,-46.46,0.73,0.0,0.0,0.0,2025-02-16T18:23:22.698743,-968.02,-239.01,37.6,20.18,-48.23,0.55,nan,nan,nan,2025-02-16T18:23:22.698743
-517.58,170.41,878.66,15.0,-52.68,11.04,nan,nan,nan,2025-02-16T18:23:22.738090,-970.46,-234.86,33.69,17.01,-61.28,7.87,nan,nan,nan,2025-02-16T18:23:22.738090
-625.49,138.92,887.7,18.6,-54.21,18.29,0.0,0.0,0.0,2025-02-16T18:23:22.770189,-1008.06,-225.1,28.32,15.91,-71.04,13.23,0.0,0.0,0.0,2025-02-16T18:23:22.770189
-600.34,130.13,837.4,16.71,-53.54,21.65,0.0,0.0,0.0,2025-02-16T18:23:22.806679,-1056.64,-234.86,13.67,11.83,-73.48,16.83,0.0,0.0,0.0,2025-02-16T18:23:22.806679
-648.68,161.13,885.74,24.02,-41.22,21.04,0.0,0.0,0.0,2025-02-16T18:23:22.844124,-1040.53,-253.42,22.22,15.85,-73.54,23.29,0.0,0.0,0.0,2025-02-16T18:23:22.844124
-690.19,80.08,884.77,29.45,-43.66,23.6,0.0,0.0,0.0,2025-02-16T18:23:22.889523,-1037.84,-279.05,16.11,16.16,-74.51,27.13,0.0,0.0,0.0,2025-02-16T18:23:22.889523
-596.92,21.73,762.21,24.76,-40.79,19.33,0.0,0.0,0.0,2025-02-16T18:23:22.916840,-998.78,-294.43,57.37,19.09,-71.65,27.68,0.0,0.0,0.0,2025-02-16T18:23:22.916840
-831.54,-148.19,839.11,35.98,-10.49,5.37,0.0,0.0,0.0,2025-02-16T18:23:22.951611,-1067.87,-305.66,-46.14,26.83,-58.29,25.91,0.0,0.0,0.0,2025-02-16T18:23:22.951611
-842.29,0.24,883.3,36.89,-41.65,22.8,0.0,0.0,0.0,2025-02-16T18:23:22.988491,-1036.38,-283.45,23.93,22.74,-61.22,31.89,0.0,0.0,0.0,2025-02-16T18:23:22.988491
-610.11,-63.96,619.87,36.83,-26.1,3.29,0.0,0.0,0.0,2025-02-16T18:23:23.024068,-881.1,-274.9,56.64,31.46,-43.78,25.98,0.0,0.0,0.0,2025-02-16T18:23:23.024068
-598.14,-114.26,413.09,37.38,19.02,-14.27,0.0,0.0,0.0,2025-02-16T18:23:23.060483,-884.77,-259.28,0.98,36.1,-17.93,20.55,0.0,0.0,0.0,2025-02-16T18:23:23.060483
-647.46,47.85,635.5,30.73,-0.91,-6.16,0.0,0.0,0.0,2025-02-16T18:23:23.095116,-820.31,-204.1,22.22,27.07,-11.16,19.63,0.0,0.0,0.0,2025-02-16T18:23:23.095116
-532.96,-66.41,377.93,20.0,0.73,-1.65,0.0,0.0,0.0,2025-02-16T18:23:23.131218,-642.82,-213.38,25.15,14.33,6.1,13.54,0.0,0.0,0.0,2025-02-16T18:23:23.131218
-304.44,45.41,774.17,4.51,30.79,-2.44,0.0,0.0,0.0,2025-02-16T18:23:23.166445,-591.8,-327.88,-226.56,-8.6,32.44,7.87,0.0,0.0,0.0,2025-02-16T18:23:23.166445
-1422.61,-2412.35,-1003.17,6.34,58.6,-3.54,0.0,0.0,0.0,2025-02-16T18:23:23.208396,259.28,-933.11,-895.26,60.3,104.21,-38.9,nan,nan,nan,2025-02-16T18:23:23.208396
-722.9,-794.43,855.96,-225.98,7.87,29.57,0.0,0.0,0.0,2025-02-16T18:23:23.238156,-1116.94,-1639.16,-958.98,-42.5,48.66,-19.57,nan,nan,nan,2025-02-16T18:23:23.238156
-784.67,322.27,815.43,21.95,32.68,37.74,0.0,0.0,0.0,2025-02-16T18:23:23.277356,-1100.1,238.28,-43.95,-17.93,29.33,12.74,0.0,0.0,0.0,2025-02-16T18:23:23.277356
-665.53,200.2,837.16,-1.16,6.95,5.67,0.0,0.0,0.0,2025-02-16T18:23:23.313505,-1018.31,-282.96,10.99,-14.94,5.18,2.2,nan,nan,nan,2025-02-16T18:23:23.313505
-702.39,103.76,724.85,4.27,8.96,4.7,0.0,0.0,0.0,2025-02-16T18:23:23.352451,-898.68,-157.71,122.8,0.37,7.56,6.1,0.0,0.0,0.0,2025-02-16T18:23:23.352451
-502.2,268.07,795.9,-3.23,-1.46,0.67,0.0,0.0,0.0,2025-02-16T18:23:23.386366,-939.94,33.94,239.01,-3.11,17.62,1.83,0.0,0.0,0.0,2025-02-16T18:23:23.386366
-603.27,102.05,815.43,-24.02,-15.43,-12.74,nan,nan,nan,2025-02-16T18:23:23.423760,-968.02,-190.43,72.27,-3.41,21.46,-7.2,0.0,0.0,0.0,2025-02-16T18:23:23.423760
-622.56,107.67,862.06,-12.01,-8.05,-9.45,0.0,0.0,0.0,2025-02-16T18:23:23.462618,-1032.71,-220.21,49.8,-1.34,17.38,-7.44,0.0,0.0,0.0,2025-02-16T18:23:23.462618
-632.81,115.23,815.92,-6.59,-5.24,-3.96,0.0,0.0,0.0,2025-02-16T18:23:23.501203,-1029.54,-196.78,5.37,0.43,10.49,-3.41,0.0,0.0,0.0,2025-02-16T18:23:23.501203
-630.37,125.24,800.29,-1.77,-0.67,-4.82,0.0,0.0,0.0,2025-02-16T18:23:23.540753,-1012.45,-152.1,34.67,2.5,8.66,-4.7,nan,nan,nan,2025-02-16T18:23:23.540753
-591.31,141.11,805.18,-0.91,1.46,-5.06,0.0,0.0,0.0,2025-02-16T18:23:23.574162,-988.77,-130.37,84.96,5.24,9.39,-5.85,0.0,0.0,0.0,2025-02-16T18:23:23.574162
-592.29,136.23,797.61,-7.32,-5.12,-7.62,nan,nan,nan,2025-02-16T18:23:23.608290,-948.97,-118.65,89.36,5.85,11.77,-9.02,0.0,0.0,0.0,2025-02-16T18:23:23.608290
-634.28,98.88,791.5,-9.88,-9.51,-7.13,nan,nan,nan,2025-02-16T18:23:23.647318,-998.29,-178.71,71.53,4.57,12.38,-10.37,0.0,0.0,0.0,2025-02-16T18:23:23.647318
-622.8,72.02,894.53,-2.01,-3.41,-6.28,nan,nan,nan,2025-02-16T18:23:23.682578,-993.16,-186.28,31.25,4.09,13.29,-8.54,0.0,0.0,0.0,2025-02-16T18:23:23.682578
-590.33,115.72,826.66,-2.44,4.57,-5.0,nan,nan,nan,2025-02-16T18:23:23.719453,-988.77,-168.21,106.93,0.61,13.84,-8.66,0.0,0.0,0.0,2025-02-16T18:23:23.719453
-575.93,107.18,837.16,3.29,18.9,-7.99,-15.98,-55.84,33.14,2025-02-16T18:23:23.753427,-1044.68,-46.14,141.11,3.17,17.99,-11.65,0.0,0.0,0.0,2025-02-16T18:23:23.753427
-572.51,170.41,923.1,-1.65,26.4,-14.02,-15.98,-55.84,33.14,2025-02-16T18:23:23.806023,-1069.82,-75.2,208.98,3.17,28.11,-23.11,0.0,0.0,0.0,2025-02-16T18:23:23.806023
-691.16,32.71,921.39,-0.3,55.43,-24.63,0.0,0.0,0.0,2025-02-16T18:23:23.824748,-1079.83,-250.0,173.58,0.49,49.15,-28.84,0.0,0.0,0.0,2025-02-16T18:23:23.824748
-643.07,216.55,955.08,3.48,77.2,-51.89,0.0,0.0,0.0,2025-02-16T18:23:23.864734,-1131.35,-291.26,205.08,2.93,69.33,-35.85,0.0,0.0,0.0,2025-02-16T18:23:23.864734
-653.81,179.69,900.63,-17.62,67.68,-51.59,0.0,0.0,0.0,2025-02-16T18:23:23.904910,-1067.14,-353.27,58.59,-2.26,88.72,-32.56,0.0,0.0,0.0,2025-02-16T18:23:23.904910
-462.4,83.01,844.24,-32.44,28.41,-15.3,0.0,0.0,0.0,2025-02-16T18:23:23.934360,-997.07,-320.07,-5.37,-28.29,63.6,-20.55,nan,nan,nan,2025-02-16T18:23:23.934360
-108.64,-93.99,994.14,-38.9,12.32,14.82,0.0,0.0,0.0,2025-02-16T18:23:23.973345,-910.4,-277.83,311.04,-46.65,24.02,-21.89,nan,nan,nan,2025-02-16T18:23:23.973345
-106.93,-9.52,994.38,-23.72,2.32,6.16,0.0,0.0,0.0,2025-02-16T18:23:24.007106,-838.38,-310.06,319.09,-14.21,-6.4,-19.88,nan,nan,nan,2025-02-16T18:23:24.007106
-304.93,121.34,1032.71,-6.34,-29.21,-0.67,0.0,0.0,0.0,2025-02-16T18:23:24.042709,-902.34,-301.76,206.79,9.88,-40.43,-11.89,nan,nan,nan,2025-02-16T18:23:24.042709
-491.94,107.91,852.29,5.06,-53.72,0.18,0.0,0.0,0.0,2025-02-16T18:23:24.111455,-963.38,-253.17,90.09,18.72,-54.02,-9.39,nan,nan,nan,2025-02-16T18:23:24.111455
-585.21,193.85,790.53,6.4,-43.84,2.74,0.0,0.0,0.0,2025-02-16T18:23:24.115520,-1002.93,-180.91,8.79,10.18,-51.83,-4.02,0.0,0.0,0.0,2025-02-16T18:23:24.115520
-647.71,182.37,849.61,1.52,-32.01,16.28,0.0,0.0,0.0,2025-02-16T18:23:24.150993,-1014.4,-206.3,10.99,-2.26,-51.04,1.04,0.0,0.0,0.0,2025-02-16T18:23:24.150993
-597.41,167.72,834.96,0.98,-29.57,17.68,0.0,0.0,0.0,2025-02-16T18:23:24.188545,-1007.57,-196.04,37.84,-1.46,-49.27,4.33,0.0,0.0,0.0,2025-02-16T18:23:24.188545
-625.98,187.01,853.52,5.73,-21.77,19.7,0.0,0.0,0.0,2025-02-16T18:23:24.228134,-1037.35,-201.17,-23.93,-1.52,-54.02,9.27,0.0,0.0,0.0,2025-02-16T18:23:24.228134
-629.39,156.74,836.67,5.98,-34.76,29.7,0.0,0.0,0.0,2025-02-16T18:23:24.259278,-1012.7,-235.6,-36.62,-6.89,-61.71,14.09,0.0,0.0,0.0,2025-02-16T18:23:24.259278
-556.64,153.81,678.71,4.88,2.74,29.82,0.0,0.0,0.0,2025-02-16T18:23:24.296725,-910.16,-226.56,46.39,-11.83,-58.35,19.45,0.0,0.0,0.0,2025-02-16T18:23:24.296725
-773.93,106.69,995.61,2.62,-22.68,39.27,0.0,0.0,0.0,2025-02-16T18:23:24.334396,-1096.92,-278.32,-44.19,-11.04,-68.96,25.06,0.0,0.0,0.0,2025-02-16T18:23:24.334396
-620.12,55.42,855.22,1.77,-40.3,41.28,0.0,0.0,0.0,2025-02-16T18:23:24.401773,-963.38,-262.94,73.73,-4.33,-69.33,23.9,0.0,0.0,0.0,2025-02-16T18:23:24.401773
-731.45,77.39,727.78,14.51,-9.27,14.76,0.0,0.0,0.0,2025-02-16T18:23:24.406029,-957.76,-248.29,38.33,7.38,-54.39,21.28,nan,nan,nan,2025-02-16T18:23:24.406029
-772.95,25.63,700.68,12.32,-31.46,29.63,0.0,0.0,0.0,2025-02-16T18:23:24.442081,-1089.6,-310.3,-62.5,5.91,-50.91,28.17,nan,nan,nan,2025-02-16T18:23:24.442081
-925.78,-41.02,612.06,19.39,-9.15,13.6,0.0,0.0,0.0,2025-02-16T18:23:24.539198,-926.76,-231.45,23.93,14.76,-29.45,23.96,0.0,0.0,0.0,2025-02-16T18:23:24.539198
-833.25,140.87,687.01,35.73,28.84,-9.09,0.0,0.0,0.0,2025-02-16T18:23:24.540178,-910.4,-177.98,14.65,21.16,-9.39,19.09,-54.9,-46.85,-11.82,2025-02-16T18:23:24.540178
-688.23,178.96,432.37,6.28,9.21,27.5,0.0,0.0,0.0,2025-02-16T18:23:24.553112,-815.43,-76.9,2.93,-27.32,-8.72,19.63,0.0,0.0,0.0,2025-02-16T18:23:24.553112
-547.85,44.92,204.1,-29.09,58.17,46.46,0.0,0.0,0.0,2025-02-16T18:23:24.650884,-726.81,-56.15,-32.47,-62.44,22.38,23.72,nan,nan,nan,2025-02-16T18:23:24.650884
-991.21,-552.25,480.96,-34.21,72.93,16.46,0.0,0.0,0.0,2025-02-16T18:23:24.651006,-586.91,-543.7,-330.08,-51.28,47.2,1.16,0.0,0.0,0.0,2025-02-16T18:23:24.651006
-1728.76,42.72,326.9,-1.04,-73.23,9.15,0.0,0.0,0.0,2025-02-16T18:23:24.723722,-1593.75,433.35,-588.13,-91.34,27.07,-33.11,0.0,0.0,0.0,2025-02-16T18:23:24.723722
-670.17,35.64,875.0,50.06,28.41,-22.99,nan,nan,nan,2025-02-16T18:23:24.723923,-1090.58,-1593.51,-42.97,17.56,83.78,33.6,0.0,0.0,0.0,2025-02-16T18:23:24.723923
-714.36,340.33,706.54,10.79,11.46,-3.48,0.0,0.0,0.0,2025-02-16T18:23:24.820096,-1106.69,171.88,-168.46,-11.77,39.39,2.99,0.0,0.0,0.0,2025-02-16T18:23:24.820096
-652.1,-35.4,874.51,-27.5,-6.16,-6.77,0.0,0.0,0.0,2025-02-16T18:23:24.820836,-1107.42,-370.12,-27.59,-10.55,22.5,-4.63,0.0,0.0,0.0,2025-02-16T18:23:24.820836
-625.73,135.25,844.97,10.85,22.87,-4.94,nan,nan,nan,2025-02-16T18:23:24.821455,-985.84,-166.75,-30.76,-4.57,12.01,2.74,0.0,0.0,0.0,2025-02-16T18:23:24.821455
-581.05,127.69,814.7,6.71,18.41,-3.72,nan,nan,nan,2025-02-16T18:23:24.854351,-966.31,-130.37,64.7,1.95,7.74,2.56,0.0,0.0,0.0,2025-02-16T18:23:24.854351
-668.46,105.47,703.61,1.52,9.7,-6.04,0.0,0.0,0.0,2025-02-16T18:23:24.906336,-927.25,-124.76,-79.83,7.87,9.82,-2.68,0.0,0.0,0.0,2025-02-16T18:23:24.906336
-626.22,97.17,812.5,-5.3,-6.28,-4.94,0.0,0.0,0.0,2025-02-16T18:23:24.931391,-975.34,-181.88,-17.58,8.6,12.99,-7.87,0.0,0.0,0.0,2025-02-16T18:23:24.931391
-672.12,50.29,785.64,-7.87,-10.79,-6.71,nan,nan,nan,2025-02-16T18:23:25.038114,-1002.69,-238.53,-100.83,11.83,11.34,-10.37,nan,nan,nan,2025-02-16T18:23:25.038114
-607.18,-10.74,847.66,-7.87,-10.85,-1.83,0.0,0.0,0.0,2025-02-16T18:23:25.038621,-1004.15,-309.08,-112.3,6.83,2.5,-7.87,nan,nan,nan,2025-02-16T18:23:25.038621
-705.08,16.6,759.03,13.72,-6.89,-2.74,0.0,0.0,0.0,2025-02-16T18:23:25.042012,-919.43,-224.12,-194.82,17.99,-10.18,-4.88,0.0,0.0,0.0,2025-02-16T18:23:25.042012
-627.44,-15.38,851.81,28.6,-5.85,0.49,0.0,0.0,0.0,2025-02-16T18:23:25.124860,-1076.66,-380.86,36.13,7.68,-15.61,-0.67,0.0,0.0,0.0,2025-02-16T18:23:25.124860
-808.11,106.45,972.17,37.2,32.8,-0.49,0.0,0.0,0.0,2025-02-16T18:23:25.125622,-1386.47,-138.18,-65.67,1.16,2.56,12.2,nan,nan,nan,2025-02-16T18:23:25.125622
-702.64,72.51,857.67,6.89,20.79,3.48,0.0,0.0,0.0,2025-02-16T18:23:25.152521,-1127.2,-76.42,10.01,2.13,16.89,-12.01,0.0,0.0,0.0,2025-02-16T18:23:25.152521
-741.7,101.07,1006.1,-2.32,8.05,-16.1,0.0,0.0,0.0,2025-02-16T18:23:25.191735,-1134.03,-260.5,44.43,13.96,36.59,-18.29,0.0,0.0,0.0,2025-02-16T18:23:25.191735
-633.3,155.52,699.71,5.0,16.77,-28.96,0.0,0.0,0.0,2025-02-16T18:23:25.227402,-985.84,-193.36,-39.31,16.52,45.18,-12.93,0.0,0.0,0.0,2025-02-16T18:23:25.227402
-320.8,-29.05,830.32,10.79,22.38,-34.82,0.0,0.0,0.0,2025-02-16T18:23:25.264946,-792.72,-348.39,103.27,17.87,32.32,-12.93,0.0,0.0,0.0,2025-02-16T18:23:25.264946
-436.28,-77.39,923.1,9.15,9.51,-36.52,0.0,0.0,0.0,2025-02-16T18:23:25.304856,-862.3,-378.42,115.48,28.84,19.02,-15.79,0.0,0.0,0.0,2025-02-16T18:23:25.304856
-453.61,110.6,861.08,5.85,3.6,-42.8,0.0,0.0,0.0,2025-02-16T18:23:25.358146,-930.66,-257.57,112.3,31.46,17.2,-22.07,0.0,0.0,0.0,2025-02-16T18:23:25.358146
-462.89,141.36,877.93,10.55,-2.2,-38.11,0.0,0.0,0.0,2025-02-16T18:23:25.376190,-961.43,-217.29,133.3,33.29,6.22,-16.77,0.0,0.0,0.0,2025-02-16T18:23:25.376190
-561.52,145.02,846.19,7.38,-5.49,-35.12,0.0,0.0,0.0,2025-02-16T18:23:25.413184,-1000.73,-216.55,96.19,29.51,2.44,-16.52,0.0,0.0,0.0,2025-02-16T18:23:25.413184
-464.84,215.09,929.69,5.3,-6.89,-26.28,0.0,0.0,0.0,2025-02-16T18:23:25.450239,-995.61,-199.71,142.58,21.4,-5.0,-10.79,0.0,0.0,0.0,2025-02-16T18:23:25.450239
-428.47,157.23,891.6,10.85,-9.7,-18.54,0.0,0.0,0.0,2025-02-16T18:23:25.486397,-947.51,-213.38,161.38,18.23,-17.74,-6.59,nan,nan,nan,2025-02-16T18:23:25.486397
-522.22,133.3,868.9,3.05,-13.29,-4.39,0.0,0.0,0.0,2025-02-16T18:23:25.522597,-959.23,-247.8,129.39,3.78,-23.23,-4.33,nan,nan,nan,2025-02-16T18:23:25.522597
-496.83,85.21,882.08,-5.67,-16.28,5.91,0.0,0.0,0.0,2025-02-16T18:23:25.560303,-965.58,-274.66,128.42,-2.93,-27.44,-2.99,0.0,0.0,0.0,2025-02-16T18:23:25.560303
-512.21,104.49,935.55,1.4,-21.22,10.06,0.0,0.0,0.0,2025-02-16T18:23:25.608607,-988.77,-259.03,155.52,1.71,-36.28,1.1,0.0,0.0,0.0,2025-02-16T18:23:25.608607
-576.17,129.15,920.65,0.24,-22.68,13.35,0.0,0.0,0.0,2025-02-16T18:23:25.631928,-1017.82,-249.51,116.94,-0.43,-38.66,1.89,0.0,0.0,0.0,2025-02-16T18:23:25.631928
-570.8,120.61,900.88,3.78,-22.32,15.85,0.0,0.0,0.0,2025-02-16T18:23:25.669497,-1016.85,-266.6,143.31,-1.22,-38.72,7.13,0.0,0.0,0.0,2025-02-16T18:23:25.669497
-525.63,93.26,954.1,12.62,-30.3,9.7,0.0,0.0,0.0,2025-02-16T18:23:25.707018,-1025.15,-287.11,147.71,12.07,-44.82,10.37,0.0,0.0,0.0,2025-02-16T18:23:25.707018
-599.37,81.79,834.72,26.4,-34.27,-0.49,0.0,0.0,0.0,2025-02-16T18:23:25.741681,-992.19,-266.11,106.2,28.29,-47.13,13.35,0.0,0.0,0.0,2025-02-16T18:23:25.741681
-616.46,70.8,838.38,29.21,-28.48,-5.37,0.0,0.0,0.0,2025-02-16T18:23:25.781121,-981.69,-240.72,69.34,32.99,-41.95,15.67,0.0,0.0,0.0,2025-02-16T18:23:25.781121
-628.17,72.02,711.67,45.61,-24.94,-17.74,0.0,0.0,0.0,2025-02-16T18:23:25.816281,-969.73,-213.38,68.12,59.02,-28.78,20.98,0.0,0.0,0.0,2025-02-16T18:23:25.816281
-588.87,286.38,864.01,33.72,-35.18,-6.71,nan,nan,nan,2025-02-16T18:23:25.853430,-962.65,-179.69,76.17,41.83,-27.87,24.45,0.0,0.0,0.0,2025-02-16T18:23:25.853430
-688.96,80.08,681.64,17.32,-17.32,18.23,0.0,0.0,0.0,2025-02-16T18:23:25.900711,-965.09,-243.41,5.62,5.18,-29.39,30.3,0.0,0.0,0.0,2025-02-16T18:23:25.900711
-667.97,3.42,693.6,10.55,-2.2,28.54,0.0,0.0,0.0,2025-02-16T18:23:25.925846,-944.82,-283.69,58.84,-8.72,-19.45,28.17,nan,nan,nan,2025-02-16T18:23:25.925846
-512.94,41.26,716.06,2.01,12.44,27.07,0.0,0.0,0.0,2025-02-16T18:23:25.963583,-917.48,-242.43,138.43,-19.33,-10.67,20.61,0.0,0.0,0.0,2025-02-16T18:23:25.963583
-576.9,79.35,676.51,-4.09,22.2,23.48,0.0,0.0,0.0,2025-02-16T18:23:25.998488,-924.07,-222.66,166.26,-20.43,-3.9,21.77,0.0,0.0,0.0,2025-02-16T18:23:25.998488
-571.53,74.95,691.65,7.44,32.68,37.01,0.0,0.0,0.0,2025-02-16T18:23:26.036862,-816.89,-207.03,89.36,-15.49,0.43,29.94,2.49,-24.51,-4.27,2025-02-16T18:23:26.036862
-502.2,-63.72,436.28,-16.65,34.27,45.67,0.0,0.0,0.0,2025-02-16T18:23:26.074734,-774.9,-204.59,-43.21,-16.71,17.56,28.17,nan,nan,nan,2025-02-16T18:23:26.074734
-2373.54,-503.66,183.59,1.83,76.46,-60.55,117.93,-13.76,30.93,2025-02-16T18:23:26.116785,-325.68,-803.71,-591.06,86.16,113.41,4.02,nan,nan,nan,2025-02-16T18:23:26.116785
-679.93,-192.14,1296.14,-154.51,-29.27,-17.44,0.0,0.0,0.0,2025-02-16T18:23:26.149738,-2332.76,2503.17,1158.69,-172.74,22.32,-100.55,0.0,0.0,0.0,2025-02-16T18:23:26.149738
-639.65,539.55,905.52,75.0,49.15,25.49,0.0,0.0,0.0,2025-02-16T18:23:26.203244,-790.04,-225.1,185.3,-11.71,57.99,20.0,0.0,0.0,0.0,2025-02-16T18:23:26.203244
-654.05,461.43,702.88,27.68,19.33,8.54,0.0,0.0,0.0,2025-02-16T18:23:26.221788,-1069.58,300.29,-33.94,-4.39,35.24,-4.39,0.0,0.0,0.0,2025-02-16T18:23:26.221788
-612.55,50.54,845.46,-11.95,1.59,-4.02,0.0,0.0,0.0,2025-02-16T18:23:26.258374,-1059.33,-265.87,-94.48,-4.39,10.43,-2.32,0.0,0.0,0.0,2025-02-16T18:23:26.258374
-585.21,55.42,830.32,3.05,15.3,-0.49,0.0,0.0,0.0,2025-02-16T18:23:26.293213,-940.67,-221.68,209.47,-7.38,5.43,4.39,0.0,0.0,0.0,2025-02-16T18:23:26.293213
-515.14,303.96,805.42,1.52,14.51,2.07,0.0,0.0,0.0,2025-02-16T18:23:26.329047,-944.58,135.25,251.22,-0.3,23.48,-1.89,0.0,0.0,0.0,2025-02-16T18:23:26.329047
-616.7,226.81,756.35,-13.35,-1.71,-11.89,0.0,0.0,0.0,2025-02-16T18:23:26.364067,-977.29,-55.42,85.21,1.34,31.4,-18.17,0.0,0.0,0.0,2025-02-16T18:23:26.364067
-638.18,95.46,831.79,-24.21,-8.96,-16.46,0.0,0.0,0.0,2025-02-16T18:23:26.402064,-1017.82,-253.91,-22.71,1.1,29.88,-22.2,0.0,0.0,0.0,2025-02-16T18:23:26.402064
-692.14,52.25,784.91,-16.28,-4.76,-9.63,0.0,0.0,0.0,2025-02-16T18:23:26.441161,-1014.89,-222.9,-111.57,4.27,20.06,-15.85,0.0,0.0,0.0,2025-02-16T18:23:26.441161
-688.96,25.39,704.83,-7.93,-5.06,-11.1,0.0,0.0,0.0,2025-02-16T18:23:26.503838,-971.19,-188.72,-66.89,9.27,9.88,-14.82,0.0,0.0,0.0,2025-02-16T18:23:26.503838
-616.7,65.43,768.07,-8.29,-9.88,-10.18,0.0,0.0,0.0,2025-02-16T18:23:26.510062,-896.24,-185.79,2.2,8.23,4.15,-15.3,0.0,0.0,0.0,2025-02-16T18:23:26.510062
-545.9,127.69,838.13,-9.82,-10.24,-8.48,0.0,0.0,0.0,2025-02-16T18:23:26.546266,-951.9,-266.85,192.14,-8.72,18.54,-13.17,0.0,0.0,0.0,2025-02-16T18:23:26.546266
-739.5,-33.2,786.38,10.06,23.35,-3.17,0.0,0.0,0.0,2025-02-16T18:23:26.583324,-1396.24,3.91,137.7,-27.07,42.13,-17.74,0.0,0.0,0.0,2025-02-16T18:23:26.583324
-686.77,121.34,1009.77,22.26,82.32,-41.28,0.0,0.0,0.0,2025-02-16T18:23:26.637573,-1286.62,-286.62,37.6,9.02,77.87,-28.05,nan,nan,nan,2025-02-16T18:23:26.637573
-726.81,263.67,1063.72,44.51,89.57,-77.87,0.0,0.0,0.0,2025-02-16T18:23:26.658007,-1160.64,-23.93,-36.13,31.77,87.5,-23.41,0.0,0.0,0.0,2025-02-16T18:23:26.658007
-602.05,-30.27,729.0,13.6,46.46,-56.83,0.0,0.0,0.0,2025-02-16T18:23:26.692173,-872.8,-310.06,-91.06,25.3,77.87,-14.57,0.0,0.0,0.0,2025-02-16T18:23:26.692173
11.47,78.86,912.35,-21.83,36.77,13.78,0.0,0.0,0.0,2025-02-16T18:23:26.729324,-663.82,-328.86,304.2,-34.27,30.37,-1.22,0.0,0.0,0.0,2025-02-16T18:23:26.729324
-142.58,-158.94,1061.04,-16.22,0.49,4.94,0.0,0.0,0.0,2025-02-16T18:23:26.764268,-816.89,-414.06,254.88,-6.71,-15.55,-9.7,0.0,0.0,0.0,2025-02-16T18:23:26.764268
-378.17,80.57,897.95,5.18,-37.74,-22.07,0.0,0.0,0.0,2025-02-16T18:23:26.803022,-910.89,-251.22,169.43,30.79,-32.32,-15.85,0.0,0.0,0.0,2025-02-16T18:23:26.803022
-466.06,255.86,876.46,2.01,-36.22,-3.6,0.0,0.0,0.0,2025-02-16T18:23:26.843364,-987.06,-181.88,135.99,11.59,-39.94,-8.05,0.0,0.0,0.0,2025-02-16T18:23:26.843364
-496.34,178.47,988.53,-5.12,-40.43,19.02,0.0,0.0,0.0,2025-02-16T18:23:26.876089,-1053.22,-226.81,119.14,-3.41,-54.21,-1.46,0.0,0.0,0.0,2025-02-16T18:23:26.876089
-576.17,123.54,916.26,8.29,-52.01,7.87,0.0,0.0,0.0,2025-02-16T18:23:26.910202,-1055.91,-242.68,67.87,17.26,-60.49,1.65,0.0,0.0,0.0,2025-02-16T18:23:26.910202
-600.34,141.11,842.53,21.95,-47.99,-3.72,0.0,0.0,0.0,2025-02-16T18:23:26.946228,-1038.09,-223.14,41.99,31.52,-57.5,5.73,0.0,0.0,0.0,2025-02-16T18:23:26.946228
-599.85,316.89,791.99,12.68,-36.89,8.11,0.0,0.0,0.0,2025-02-16T18:23:26.981045,-1036.62,-221.68,45.9,5.12,-60.24,11.16,0.0,0.0,0.0,2025-02-16T18:23:26.981045
-616.46,49.8,812.99,6.71,-28.41,17.74,0.0,0.0,0.0,2025-02-16T18:23:27.017410,-971.92,-244.14,-44.43,16.28,-54.02,11.22,0.0,0.0,0.0,2025-02-16T18:23:27.017410
-927.73,162.11,641.36,13.11,-14.15,0.12,0.0,0.0,0.0,2025-02-16T18:23:27.052944,-1002.69,-261.96,-176.76,17.38,-46.95,14.15,0.0,0.0,0.0,2025-02-16T18:23:27.052944
-831.05,114.5,687.01,0.79,-20.61,28.05,0.0,0.0,0.0,2025-02-16T18:23:27.101528,-1004.15,-238.53,-129.64,-13.48,-46.04,16.46,0.0,0.0,0.0,2025-02-16T18:23:27.101528
-709.96,39.79,613.28,-10.98,3.54,33.9,0.0,0.0,0.0,2025-02-16T18:23:27.129578,-951.42,-238.28,-79.83,-28.54,-38.6,17.32,0.0,0.0,0.0,2025-02-16T18:23:27.129578
-640.62,62.5,796.88,-12.56,-13.05,42.56,nan,nan,nan,2025-02-16T18:23:27.167307,-934.08,-290.77,23.68,-29.33,-43.48,20.43,0.0,0.0,0.0,2025-02-16T18:23:27.167307
