imu0_acc_x,imu0_acc_y,imu0_acc_z,imu0_gyro_x,imu0_gyro_y,imu0_gyro_z,imu0_roll,imu0_pitch,imu0_yaw,imu0_timestamp,imu1_acc_x,imu1_acc_y,imu1_acc_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_roll,imu1_pitch,imu1_yaw,imu1_timestamp
349.37,-90.82,943.36,0.55,-0.43,-0.37,-21.26,-5.2,4.04,2025-03-12T10:22:44.453994,1002.69,-4.88,37.11,-0.3,-0.73,-0.91,91.43,-48.15,-49.23,2025-03-12T10:22:44.453994
351.56,-90.09,935.79,0.24,-0.55,-0.37,-21.25,-5.19,4.04,2025-03-12T10:22:44.523183,999.51,-29.3,35.64,1.77,-0.55,-1.16,0.0,0.0,0.0,2025-03-12T10:22:44.523183
343.99,-89.6,937.74,0.24,-0.85,0.18,-21.24,-5.18,4.06,2025-03-12T10:22:44.523732,994.63,-13.67,48.83,-0.18,-0.55,-0.79,nan,nan,nan,2025-03-12T10:22:44.523732
345.21,-89.36,930.18,0.12,-1.16,0.3,-21.23,-5.18,4.06,2025-03-12T10:22:44.560564,1001.95,-37.6,33.94,3.41,-1.46,-2.01,0.0,0.0,0.0,2025-03-12T10:22:44.560564
341.06,-87.4,937.26,0.79,-0.49,-0.37,-21.23,-5.17,4.06,2025-03-12T10:22:44.624552,985.6,-9.03,39.55,-1.77,-0.73,-2.26,-164.73,39.28,152.39,2025-03-12T10:22:44.624552
354.0,-99.85,932.62,0.49,-0.06,-0.49,-21.22,-5.16,4.07,2025-03-12T10:22:44.631140,1006.84,-23.19,38.82,5.18,-0.91,-3.78,-21.22,-5.16,4.07,2025-03-12T10:22:44.631140
352.29,-104.49,936.77,0.98,0.43,-0.91,-21.2,-5.15,4.08,2025-03-12T10:22:44.665820,996.58,-21.0,34.91,-5.06,-0.73,-4.94,0.0,0.0,0.0,2025-03-12T10:22:44.665820
341.31,-84.72,934.33,0.55,1.1,-1.1,-21.19,-5.14,4.11,2025-03-12T10:22:44.731070,1005.13,-6.59,32.47,0.18,-0.43,-6.04,0.0,0.0,0.0,2025-03-12T10:22:44.731070
344.97,-91.8,936.04,0.55,1.16,-1.22,-21.18,-5.14,4.13,2025-03-12T10:22:44.736474,999.51,6.84,44.19,-7.32,-0.24,-5.85,0.0,0.0,0.0,2025-03-12T10:22:44.736474
344.48,-113.53,941.89,-0.49,1.04,-0.85,-21.16,-5.12,4.15,2025-03-12T10:22:44.772223,1000.98,-0.98,57.62,-4.09,-2.13,-6.04,0.0,0.0,0.0,2025-03-12T10:22:44.772223
343.51,-90.09,934.57,1.46,1.77,-1.46,-21.15,-5.13,4.17,2025-03-12T10:22:44.851695,998.05,9.77,48.58,-2.8,-1.4,-4.51,0.0,0.0,0.0,2025-03-12T10:22:44.851695
340.33,-89.11,945.31,0.43,1.28,-1.04,-21.15,-5.13,4.2,2025-03-12T10:22:44.852498,997.8,21.48,38.82,-2.44,-2.44,-4.76,nan,nan,nan,2025-03-12T10:22:44.852498
335.45,-90.58,936.04,0.73,0.85,-1.1,-21.15,-5.14,4.2,2025-03-12T10:22:44.876536,988.53,9.03,52.25,-3.29,-3.23,-3.41,-1.8,-12.75,-164.11,2025-03-12T10:22:44.876536
343.26,-89.36,936.77,0.85,1.28,-1.22,-21.15,-5.13,4.21,2025-03-12T10:22:44.931017,997.8,21.24,26.61,1.34,-3.05,-3.05,nan,nan,nan,2025-03-12T10:22:44.931017
338.38,-89.36,935.55,1.1,1.16,-1.46,-21.16,-5.12,4.2,2025-03-12T10:22:44.943770,1001.46,25.39,24.41,-5.06,-4.15,-2.74,nan,nan,nan,2025-03-12T10:22:44.943770
345.46,-84.96,940.67,0.73,0.98,-1.34,-21.16,-5.11,4.21,2025-03-12T10:22:44.981228,1010.99,7.08,8.79,0.24,-2.38,-2.32,0.0,0.0,0.0,2025-03-12T10:22:44.981228
343.99,-80.57,941.89,0.43,0.49,-1.28,-21.17,-5.11,4.2,2025-03-12T10:22:45.038439,997.07,22.71,13.18,-5.61,-1.77,-2.13,0.0,0.0,0.0,2025-03-12T10:22:45.038439
339.36,-79.59,934.33,-0.12,0.18,-0.49,-21.17,-5.11,4.2,2025-03-12T10:22:45.051142,999.76,-1.22,34.67,-3.41,-1.4,-1.34,0.0,0.0,0.0,2025-03-12T10:22:45.051142
343.75,-79.35,940.19,-0.12,0.12,-0.85,-21.17,-5.1,4.2,2025-03-12T10:22:45.088313,993.65,31.49,29.3,-4.63,-1.65,-1.34,0.0,0.0,0.0,2025-03-12T10:22:45.088313
341.8,-76.66,941.89,0.49,0.3,-0.79,-21.16,-5.1,4.21,2025-03-12T10:22:45.135682,1003.42,12.45,34.91,-2.44,-1.83,-0.3,0.0,0.0,0.0,2025-03-12T10:22:45.135682
336.18,-82.52,946.04,-0.18,0.18,-0.67,-21.15,-5.07,4.21,2025-03-12T10:22:45.157965,996.58,30.03,35.16,-2.13,-2.32,-0.61,nan,nan,nan,2025-03-12T10:22:45.157965
339.6,-87.16,935.79,-0.49,-0.12,-0.43,-21.15,-5.04,4.22,2025-03-12T10:22:45.191103,1002.93,4.39,22.22,-4.15,-3.05,0.24,-21.15,-5.04,4.22,2025-03-12T10:22:45.191103
350.59,-60.06,945.07,-2.99,-0.61,0.55,-21.17,-5.02,4.21,2025-03-12T10:22:45.238635,1021.48,87.65,-12.45,-0.3,0.18,-1.77,nan,nan,nan,2025-03-12T10:22:45.238635
340.33,-85.94,940.92,-4.57,-0.85,1.1,-21.19,-5.02,4.2,2025-03-12T10:22:45.259780,1021.73,-4.15,12.21,-7.68,-0.55,-0.98,nan,nan,nan,2025-03-12T10:22:45.259780
345.7,-93.75,939.7,-3.9,-0.91,1.16,-21.22,-5.03,4.19,2025-03-12T10:22:45.338547,1002.44,11.47,5.37,-1.89,1.71,-1.28,0.0,0.0,0.0,2025-03-12T10:22:45.338547
347.41,-85.69,940.43,-1.83,-0.79,0.49,-21.25,-5.04,4.17,2025-03-12T10:22:45.341558,1003.91,0.24,43.7,-6.22,2.62,-0.24,0.0,0.0,0.0,2025-03-12T10:22:45.341558
342.04,-97.17,934.57,-0.73,-0.79,0.18,-21.26,-5.03,4.17,2025-03-12T10:22:45.368335,1000.73,6.59,54.93,-1.4,1.71,-1.16,nan,nan,nan,2025-03-12T10:22:45.368335
343.02,-99.37,941.16,-0.12,-0.06,-0.67,-21.27,-5.01,4.17,2025-03-12T10:22:45.441354,995.61,3.42,53.96,-0.91,-0.98,-0.73,0.0,0.0,0.0,2025-03-12T10:22:45.441354
336.43,-92.53,938.48,0.61,-0.37,-0.73,-21.27,-5.0,4.17,2025-03-12T10:22:45.443335,1010.74,41.99,16.36,0.49,-0.67,-0.98,nan,nan,nan,2025-03-12T10:22:45.443335
354.0,-71.04,944.34,-4.45,-1.28,1.83,-21.26,-5.0,4.18,2025-03-12T10:22:45.471356,986.33,29.54,4.88,-13.11,0.55,-2.44,0.0,0.0,0.0,2025-03-12T10:22:45.471356
341.55,-95.95,943.6,-5.73,-0.79,1.89,-21.27,-4.98,4.18,2025-03-12T10:22:45.546976,1012.7,26.61,50.29,-14.57,-0.18,-1.46,nan,nan,nan,2025-03-12T10:22:45.546976
339.11,-110.6,935.79,-5.85,-0.98,1.89,-21.28,-4.96,4.18,2025-03-12T10:22:45.547726,975.83,31.01,57.86,-9.02,-2.2,-1.04,0.0,0.0,0.0,2025-03-12T10:22:45.547726
348.39,-104.98,935.3,-3.35,-0.37,0.91,-21.29,-4.94,4.19,2025-03-12T10:22:45.575754,993.65,1.95,40.28,-6.22,-1.77,0.24,-21.29,-4.94,4.19,2025-03-12T10:22:45.575754
343.99,-118.41,932.62,-1.22,0.37,-0.12,-21.3,-4.93,4.19,2025-03-12T10:22:45.649155,1004.39,-8.54,26.86,-5.98,-3.23,1.1,0.0,0.0,0.0,2025-03-12T10:22:45.649155
343.02,-114.26,941.41,0.79,1.04,-0.85,-21.32,-4.93,4.18,2025-03-12T10:22:45.649381,1002.93,12.94,21.24,1.16,-2.93,1.77,0.0,0.0,0.0,2025-03-12T10:22:45.649381
334.23,-103.52,939.7,1.46,0.3,-0.98,-21.35,-4.92,4.17,2025-03-12T10:22:45.683598,1002.44,27.1,37.84,3.84,-2.68,1.28,nan,nan,nan,2025-03-12T10:22:45.683598
336.18,-101.81,939.21,0.43,-0.24,-0.67,-21.35,-4.9,4.17,2025-03-12T10:22:45.757108,997.07,27.1,19.78,0.43,-1.1,0.06,0.0,0.0,0.0,2025-03-12T10:22:45.757108
341.8,-99.85,934.57,0.18,0.12,-0.79,-21.34,-4.87,4.18,2025-03-12T10:22:45.757906,992.19,25.63,23.93,1.52,-0.73,1.46,0.0,0.0,0.0,2025-03-12T10:22:45.757906
344.48,-109.86,939.94,-1.28,-0.91,0.79,-21.31,-4.83,4.2,2025-03-12T10:22:45.789638,998.05,5.62,3.91,7.07,-1.34,0.06,0.0,0.0,0.0,2025-03-12T10:22:45.789638
342.29,-91.31,938.48,0.61,-0.61,0.06,-21.26,-4.8,4.22,2025-03-12T10:22:45.855956,1009.28,1.95,28.32,0.79,-0.37,-0.12,0.0,0.0,0.0,2025-03-12T10:22:45.855956
346.44,-79.83,942.63,-1.28,-1.4,1.4,-21.0,-5.7,-0.74,2025-03-12T10:22:45.859490,1019.04,-37.35,-27.34,10.43,0.73,-1.89,nan,nan,nan,2025-03-12T10:22:45.859490
357.42,-109.86,939.45,0.3,-0.67,0.3,-21.17,-4.76,4.28,2025-03-12T10:22:45.895957,991.7,16.11,21.97,-3.9,2.26,-4.45,0.0,0.0,0.0,2025-03-12T10:22:45.895957
340.09,-102.29,933.35,0.43,-1.95,1.28,-21.09,-4.69,4.32,2025-03-12T10:22:45.955678,998.05,-32.23,54.2,9.63,0.85,-6.4,nan,nan,nan,2025-03-12T10:22:45.955678
340.82,-111.57,936.04,3.23,-1.04,-0.3,0.0,0.0,0.0,2025-03-12T10:22:45.972611,994.14,9.52,68.36,7.32,-1.77,-9.39,0.0,0.0,0.0,2025-03-12T10:22:45.972611
350.34,-101.07,950.68,4.82,-2.68,-0.18,0.0,0.0,0.0,2025-03-12T10:22:46.006741,1000.98,-20.26,96.92,3.72,-7.68,-10.24,0.0,0.0,0.0,2025-03-12T10:22:46.006741
373.54,-111.08,958.5,1.52,-6.1,-1.4,0.0,0.0,0.0,2025-03-12T10:22:46.064782,987.3,114.75,191.89,-4.57,-13.48,-13.84,0.0,0.0,0.0,2025-03-12T10:22:46.064782
434.08,-108.15,977.78,-17.62,-19.57,3.66,-20.89,-4.49,4.52,2025-03-12T10:22:46.084803,1002.93,126.46,218.26,-6.59,-35.37,-8.35,0.0,0.0,0.0,2025-03-12T10:22:46.084803
511.72,-244.63,1048.58,9.7,-15.55,2.99,nan,nan,nan,2025-03-12T10:22:46.163934,1069.34,-31.49,86.43,-3.41,-74.39,5.91,nan,nan,nan,2025-03-12T10:22:46.163934
786.13,-230.22,907.23,80.43,3.29,-6.16,nan,nan,nan,2025-03-12T10:22:46.164721,1090.09,-52.0,-199.22,26.89,-70.61,16.52,0.0,0.0,0.0,2025-03-12T10:22:46.164721
1016.6,-387.21,563.72,42.44,-71.95,-10.06,nan,nan,nan,2025-03-12T10:22:46.193221,1041.26,-85.69,-351.32,12.44,-115.12,45.79,0.0,0.0,0.0,2025-03-12T10:22:46.193221
958.98,101.07,728.76,16.04,-117.38,-13.96,-3.84,-20.71,0.59,2025-03-12T10:22:46.265003,876.46,-54.2,-394.04,34.45,-121.89,63.66,0.0,0.0,0.0,2025-03-12T10:22:46.265003
754.88,157.96,1057.37,21.59,-121.65,-27.44,-20.97,-5.0,4.68,2025-03-12T10:22:46.269602,1003.17,-25.63,-459.72,3.54,-139.51,68.6,nan,nan,nan,2025-03-12T10:22:46.269602
680.91,2.69,893.8,27.5,-127.01,-3.41,-21.0,-5.08,4.68,2025-03-12T10:22:46.302291,897.95,-109.62,-437.01,22.74,-142.93,56.71,-21.0,-5.08,4.68,2025-03-12T10:22:46.302291
629.88,32.96,923.34,24.51,-128.84,23.11,-21.01,-5.18,4.68,2025-03-12T10:22:46.367159,817.87,-93.75,-500.24,46.1,-129.15,55.37,nan,nan,nan,2025-03-12T10:22:46.367159
471.44,169.43,929.69,19.94,-115.0,11.52,-21.02,-5.28,4.69,2025-03-12T10:22:46.373050,788.57,-96.19,-519.29,46.28,-113.48,50.49,0.0,0.0,0.0,2025-03-12T10:22:46.373050
278.81,3.91,927.73,9.09,-86.4,-5.91,-21.03,-5.39,4.7,2025-03-12T10:22:46.406596,754.64,-28.08,-506.59,7.13,-91.22,36.1,nan,nan,nan,2025-03-12T10:22:46.406596
203.12,24.66,840.82,3.84,-49.63,2.74,-21.05,-5.5,4.7,2025-03-12T10:22:46.474782,854.0,-176.51,-328.61,-25.18,-57.13,16.71,-21.05,-5.5,4.7,2025-03-12T10:22:46.474782
228.03,2.44,799.8,1.4,-17.62,21.46,-21.07,-5.59,4.71,2025-03-12T10:22:46.477613,754.88,-208.98,-441.89,10.43,-26.71,13.6,0.0,0.0,0.0,2025-03-12T10:22:46.477613
305.66,192.38,847.66,-6.89,6.77,24.21,-21.07,-5.65,4.71,2025-03-12T10:22:46.513647,722.17,-94.97,-468.26,40.49,-0.91,5.0,0.0,0.0,0.0,2025-03-12T10:22:46.513647
204.59,124.02,903.81,-12.74,46.65,-3.72,-21.07,-5.69,4.73,2025-03-12T10:22:46.572900,776.86,-6.1,-454.1,9.82,32.99,-4.76,0.0,0.0,0.0,2025-03-12T10:22:46.572900
101.32,26.86,840.58,-17.62,90.12,-18.6,-21.06,-5.72,4.73,2025-03-12T10:22:46.586770,722.66,-89.6,-400.15,-37.8,86.34,-31.04,0.0,0.0,0.0,2025-03-12T10:22:46.586770
-29.05,7.57,861.08,-25.73,128.23,-11.95,-21.04,-5.71,4.75,2025-03-12T10:22:46.624119,583.5,-169.92,-327.39,-13.78,120.43,-46.71,0.0,0.0,0.0,2025-03-12T10:22:46.624119
-881.35,-344.24,924.07,-7.44,193.48,5.24,-21.02,-5.69,4.76,2025-03-12T10:22:46.673130,401.86,-11.72,-476.81,-9.51,182.13,-88.05,0.0,0.0,0.0,2025-03-12T10:22:46.673130
-584.72,-142.82,1903.81,-42.32,302.56,95.55,-21.01,-5.67,4.76,2025-03-12T10:22:46.699709,1052.0,-325.68,-449.22,52.32,336.65,-133.05,0.0,0.0,0.0,2025-03-12T10:22:46.699709
3999.88,3768.8,-4000.0,347.5,192.68,-159.88,-21.0,-5.64,4.77,2025-03-12T10:22:46.776260,3999.88,-3242.43,-3932.86,375.73,44.15,153.72,0.0,0.0,0.0,2025-03-12T10:22:46.776260
-3311.04,1662.6,2939.21,-21.28,-12.2,-45.67,-21.0,-5.61,4.78,2025-03-12T10:22:46.777127,-1052.0,3999.88,359.38,-254.57,-152.01,-36.95,-21.0,-5.61,4.78,2025-03-12T10:22:46.777127
687.01,-322.51,541.75,-17.07,-6.77,13.54,-21.0,-5.6,4.78,2025-03-12T10:22:46.809658,2090.82,-432.37,-468.75,39.39,-73.48,23.72,0.0,0.0,0.0,2025-03-12T10:22:46.809658
478.03,-16.11,916.02,-5.98,-0.85,-3.6,-21.0,-5.59,4.8,2025-03-12T10:22:46.877155,677.98,76.17,-208.5,6.71,35.49,-15.24,0.0,0.0,0.0,2025-03-12T10:22:46.877155
365.72,-172.36,880.13,-14.94,-1.71,2.07,-21.02,-5.61,4.8,2025-03-12T10:22:46.883317,1226.07,-1.46,-45.41,-14.33,4.21,7.26,-44.01,-6.77,-16.74,2025-03-12T10:22:46.883317
324.22,-140.14,942.38,-5.85,-1.77,1.59,-21.03,-5.61,4.8,2025-03-12T10:22:46.915618,1024.66,152.83,86.67,-23.41,21.16,-5.67,0.0,0.0,0.0,2025-03-12T10:22:46.915618
355.71,-52.25,990.48,5.67,5.73,-3.96,-21.05,-5.61,4.78,2025-03-12T10:22:46.982142,964.11,-116.7,136.96,-8.6,3.23,2.38,0.0,0.0,0.0,2025-03-12T10:22:46.982142
377.2,-65.92,939.21,1.1,5.85,-5.0,-21.08,-5.65,4.75,2025-03-12T10:22:46.986658,1017.33,-28.56,-146.97,41.65,2.44,7.74,0.0,0.0,0.0,2025-03-12T10:22:46.986658
336.18,-107.91,940.19,-0.85,5.12,-2.56,-21.11,-5.65,4.73,2025-03-12T10:22:47.023252,914.79,79.1,-201.9,-23.54,-3.84,4.7,nan,nan,nan,2025-03-12T10:22:47.023252
317.63,-117.19,967.29,-2.07,1.89,-1.89,-21.15,-5.64,4.68,2025-03-12T10:22:47.085078,1017.82,-49.56,28.56,-27.93,0.24,1.89,-21.15,-5.64,4.68,2025-03-12T10:22:47.085078
347.66,-102.29,940.92,1.1,0.43,-3.48,-21.19,-5.52,4.64,2025-03-12T10:22:47.090469,963.13,-90.09,4.39,9.88,-3.35,2.74,-21.19,-5.52,4.64,2025-03-12T10:22:47.090469
351.07,-94.48,944.34,1.34,0.06,-3.17,-21.3,-5.37,4.58,2025-03-12T10:22:47.124677,964.11,-23.44,-61.52,9.15,-5.49,3.11,nan,nan,nan,2025-03-12T10:22:47.124677
347.9,-110.6,935.79,1.77,0.12,-2.26,-21.6,-5.46,4.66,2025-03-12T10:22:47.183442,1013.43,-98.14,-85.94,16.95,-8.9,2.26,nan,nan,nan,2025-03-12T10:22:47.183442
338.62,-83.01,938.96,4.39,0.49,-2.93,-22.4,-5.97,4.67,2025-03-12T10:22:47.196842,995.36,-35.16,-140.14,1.04,-4.21,-1.46,0.0,0.0,0.0,2025-03-12T10:22:47.196842
350.59,-95.46,941.65,2.87,0.06,-2.62,-22.75,-5.08,4.36,2025-03-12T10:22:47.229877,1029.54,-89.11,-142.58,5.24,-4.76,-4.09,-22.75,-5.08,4.36,2025-03-12T10:22:47.229877
356.45,-81.05,939.7,1.77,0.67,-1.95,-22.71,-1.4,3.51,2025-03-12T10:22:47.293493,976.07,-47.36,-120.36,-5.0,-1.34,-4.88,nan,nan,nan,2025-03-12T10:22:47.293493
336.43,-102.05,934.81,3.35,1.89,-1.34,-24.61,0.38,3.41,2025-03-12T10:22:47.305124,983.4,-48.1,-62.01,-4.82,-3.11,-7.93,0.0,0.0,0.0,2025-03-12T10:22:47.305124
335.94,-105.47,937.5,3.9,0.85,-0.61,-28.33,1.06,3.41,2025-03-12T10:22:47.335218,1013.43,-63.96,-69.58,4.33,-4.7,-7.87,0.0,0.0,0.0,2025-03-12T10:22:47.335218
335.21,-86.67,947.02,5.49,0.79,-2.5,-32.58,2.01,3.86,2025-03-12T10:22:47.390383,997.8,-9.28,-94.24,5.98,-5.43,-9.76,0.0,0.0,0.0,2025-03-12T10:22:47.390383
347.17,-91.31,935.55,4.39,-1.83,-2.13,-36.94,3.01,3.65,2025-03-12T10:22:47.407606,1022.71,-27.59,-129.39,2.38,-5.18,-13.48,0.0,0.0,0.0,2025-03-12T10:22:47.407606
350.59,-95.46,953.12,5.61,-5.0,-1.95,-41.46,3.25,2.64,2025-03-12T10:22:47.444118,1010.99,-6.1,-94.48,-1.65,-5.37,-14.7,0.0,0.0,0.0,2025-03-12T10:22:47.444118
353.52,-78.86,958.25,9.27,-12.13,-2.5,-45.61,3.34,1.79,2025-03-12T10:22:47.497122,965.82,49.07,86.43,-18.78,-4.88,-11.77,0.0,0.0,0.0,2025-03-12T10:22:47.497122
387.45,-106.93,998.78,5.85,-19.76,1.52,-48.71,3.71,1.55,2025-03-12T10:22:47.516627,1027.59,37.84,151.61,1.4,-23.6,-2.5,nan,nan,nan,2025-03-12T10:22:47.516627
317.87,-136.23,1035.64,30.18,-24.09,1.52,-50.57,3.91,1.36,2025-03-12T10:22:47.592173,1078.86,51.76,151.37,16.95,-45.12,12.38,0.0,0.0,0.0,2025-03-12T10:22:47.592173
299.07,-202.39,1098.39,70.43,-53.6,-16.95,-51.51,3.48,0.97,2025-03-12T10:22:47.594214,1093.26,-27.1,80.32,-1.34,-56.59,20.0,0.0,0.0,0.0,2025-03-12T10:22:47.594214
174.32,-169.43,1219.24,38.35,-21.46,22.8,-51.42,-4.28,-13.9,2025-03-12T10:22:47.622019,1046.63,54.2,-24.9,21.52,-46.34,12.13,nan,nan,nan,2025-03-12T10:22:47.622019
-165.04,20.02,1208.74,20.85,-4.21,48.96,-48.66,2.39,1.1,2025-03-12T10:22:47.698952,1039.55,-5.13,-41.75,41.71,-16.1,2.07,0.0,0.0,0.0,2025-03-12T10:22:47.698952
-82.52,142.33,1114.99,19.27,28.96,28.35,-45.15,2.39,2.01,2025-03-12T10:22:47.699892,1001.71,62.5,-98.63,62.5,18.9,-12.13,0.0,0.0,0.0,2025-03-12T10:22:47.699892
54.44,-54.44,944.58,22.01,28.41,27.2,-40.0,1.99,2.9,2025-03-12T10:22:47.731938,1036.87,27.59,-184.33,23.35,37.01,-24.88,0.0,0.0,0.0,2025-03-12T10:22:47.731938
247.8,-40.28,894.53,1.34,23.84,30.24,-32.42,1.13,2.44,2025-03-12T10:22:47.808121,924.32,-17.33,-245.61,8.6,54.09,-29.76,0.0,0.0,0.0,2025-03-12T10:22:47.808121
532.47,125.49,880.37,-21.89,27.32,7.87,-21.2,-1.9,0.29,2025-03-12T10:22:47.809009,818.12,35.4,-314.45,-27.38,73.11,-26.83,0.0,0.0,0.0,2025-03-12T10:22:47.809009
831.79,105.71,633.79,-14.88,26.16,-3.35,-11.92,2.84,1.45,2025-03-12T10:22:47.838920,892.58,-70.8,-376.22,-29.51,46.65,-8.17,nan,nan,nan,2025-03-12T10:22:47.838920
959.47,150.63,578.37,-6.1,3.11,13.17,-14.01,1.19,2.01,2025-03-12T10:22:47.903243,845.95,-115.72,-401.86,-10.06,19.76,-9.94,0.0,0.0,0.0,2025-03-12T10:22:47.903243
844.24,149.66,653.56,0.43,-21.4,7.8,-14.43,0.49,2.21,2025-03-12T10:22:47.907547,873.78,-33.94,-427.0,22.07,3.35,4.21,0.0,0.0,0.0,2025-03-12T10:22:47.907547
643.31,98.63,755.13,6.22,-24.94,4.51,-14.3,0.26,2.38,2025-03-12T10:22:47.944154,878.42,-6.1,-324.22,-1.89,-16.83,11.95,0.0,0.0,0.0,2025-03-12T10:22:47.944154
438.48,93.99,912.35,7.07,-26.52,5.79,-14.45,-0.32,2.33,2025-03-12T10:22:48.008055,979.74,-40.04,-250.73,9.39,-13.48,9.45,nan,nan,nan,2025-03-12T10:22:48.008055
422.61,108.4,1016.85,2.07,-13.96,-3.9,-14.6,-0.66,2.34,2025-03-12T10:22:48.010247,974.12,35.4,-197.75,9.51,-4.82,4.27,nan,nan,nan,2025-03-12T10:22:48.010247
356.45,64.45,930.18,-5.43,0.18,-18.96,-14.6,-0.61,2.4,2025-03-12T10:22:48.046316,979.0,71.78,-139.16,-7.93,4.94,6.52,nan,nan,nan,2025-03-12T10:22:48.046316
310.3,61.77,938.96,-3.23,7.93,-28.48,-14.49,-0.61,2.49,2025-03-12T10:22:48.114164,996.34,31.49,-125.49,-25.06,10.37,5.98,0.0,0.0,0.0,2025-03-12T10:22:48.114164
455.08,-78.61,925.54,-29.45,6.77,-25.18,-14.36,-0.68,2.62,2025-03-12T10:22:48.118085,958.74,16.36,-104.25,-34.15,9.45,6.95,0.0,0.0,0.0,2025-03-12T10:22:48.118085
512.21,-141.85,942.87,-39.33,3.48,-7.01,-14.32,-0.75,2.71,2025-03-12T10:22:48.159448,991.46,-103.52,-42.72,-36.65,-0.24,13.29,6.11,-8.46,108.82,2025-03-12T10:22:48.159448
362.3,-153.32,1026.37,-42.99,28.54,-1.16,-14.33,-0.75,2.81,2025-03-12T10:22:48.211821,1074.95,-38.33,30.76,-17.56,-11.22,16.46,-14.33,-0.75,2.81,2025-03-12T10:22:48.211821
453.86,-105.22,1001.95,-23.23,13.17,-14.7,-14.37,-0.7,2.92,2025-03-12T10:22:48.220246,1138.43,92.29,25.88,8.66,-14.51,22.87,nan,nan,nan,2025-03-12T10:22:48.220246
486.33,18.55,938.23,-29.02,0.55,-3.66,-14.41,-0.68,2.98,2025-03-12T10:22:48.256772,981.93,109.38,-57.13,5.18,-20.24,27.56,0.0,0.0,0.0,2025-03-12T10:22:48.256772
334.96,-139.16,941.65,-21.1,0.24,3.78,-14.44,-0.56,3.06,2025-03-12T10:22:48.312258,1021.24,-138.67,-48.58,39.51,-23.9,23.66,nan,nan,nan,2025-03-12T10:22:48.312258
437.26,-112.3,914.06,-9.63,4.88,-6.52,-14.49,-0.48,3.12,2025-03-12T10:22:48.334617,916.99,-131.1,-173.1,-3.6,-22.01,30.67,0.0,0.0,0.0,2025-03-12T10:22:48.334617
395.26,-72.51,936.04,-5.55,4.45,-2.5,-14.52,-0.42,3.17,2025-03-12T10:22:48.364249,1005.13,-114.99,-116.46,-2.13,-27.01,28.9,nan,nan,nan,2025-03-12T10:22:48.364249
380.62,-104.98,945.31,-8.54,-2.13,4.57,-14.51,-0.37,3.19,2025-03-12T10:22:48.416459,1006.84,-150.88,-164.31,18.84,-27.01,24.7,-127.57,62.68,174.52,2025-03-12T10:22:48.416459
356.93,-135.5,961.18,-0.73,-6.95,-0.06,-14.5,-0.25,3.19,2025-03-12T10:22:48.432251,1062.01,-239.75,-196.53,-8.48,-27.13,22.32,nan,nan,nan,2025-03-12T10:22:48.432251
405.03,-115.97,937.99,4.15,-11.77,-6.1,-14.5,-0.1,3.21,2025-03-12T10:22:48.468082,1055.42,-164.79,-273.93,-6.04,-20.24,18.23,0.0,0.0,0.0,2025-03-12T10:22:48.468082
380.62,-104.0,947.27,-2.8,-22.74,-11.22,-14.58,0.05,3.25,2025-03-12T10:22:48.515128,1069.58,-199.95,-161.87,-31.65,-18.05,14.15,0.0,0.0,0.0,2025-03-12T10:22:48.515128
399.9,-59.33,941.89,-3.78,-35.18,-11.83,-14.77,0.19,3.26,2025-03-12T10:22:48.546009,1071.04,-92.53,-142.82,-12.93,-18.66,10.43,0.0,0.0,0.0,2025-03-12T10:22:48.546009
416.5,-50.54,920.41,-4.76,-55.43,-2.93,-15.14,0.46,3.25,2025-03-12T10:22:48.615870,1047.85,-99.85,-194.34,-5.06,-29.94,7.8,nan,nan,nan,2025-03-12T10:22:48.615870
478.27,-98.63,888.43,-4.33,-67.2,2.32,-15.83,0.62,3.19,2025-03-12T10:22:48.618149,969.73,-125.49,-238.28,-11.34,-28.6,5.06,0.0,0.0,0.0,2025-03-12T10:22:48.618149
511.23,-117.19,853.52,-4.02,-76.16,0.12,-16.61,1.25,2.93,2025-03-12T10:22:48.661795,931.64,-200.93,-158.45,-22.2,-31.22,6.71,0.0,0.0,0.0,2025-03-12T10:22:48.661795
604.25,-62.74,836.67,-3.96,-72.68,20.0,nan,nan,nan,2025-03-12T10:22:48.726635,791.99,-59.81,-147.95,21.4,-40.61,1.83,nan,nan,nan,2025-03-12T10:22:48.726635
593.26,83.25,758.79,-1.95,-58.05,36.65,-19.96,5.94,1.95,2025-03-12T10:22:48.727785,440.43,131.84,-153.81,9.76,-75.24,6.95,0.0,0.0,0.0,2025-03-12T10:22:48.727785
522.95,-505.37,1128.42,7.38,-62.38,7.32,-20.85,6.77,0.41,2025-03-12T10:22:48.755919,1870.85,-410.89,-215.09,4.76,-98.29,34.02,0.0,0.0,0.0,2025-03-12T10:22:48.755919
675.05,-396.48,1093.26,4.39,-70.85,-48.29,-20.31,7.03,-1.88,2025-03-12T10:22:48.824840,1129.39,-180.18,-306.15,-31.83,-67.26,49.15,0.0,0.0,0.0,2025-03-12T10:22:48.824840
302.73,-76.9,1236.33,17.56,-16.04,-81.89,-19.3,7.43,-2.99,2025-03-12T10:22:48.828905,1083.5,-88.13,-412.6,-35.85,-34.63,31.83,nan,nan,nan,2025-03-12T10:22:48.828905
