time,ankle_angle_l_moment,ankle_angle_r_moment,ground_force_right_vx,ground_force_right_vy,ground_force_right_vz,ground_force_right_px,ground_force_right_py,ground_force_right_pz,ground_torque_right_x,ground_torque_right_y,ground_torque_right_z,ground_force_left_vx,ground_force_left_vy,ground_force_left_vz,ground_force_left_px,ground_force_left_py,ground_force_left_pz,ground_torque_left_x,ground_torque_left_y,ground_torque_left_z,imu0_acc_x,imu0_acc_y,imu0_acc_z,imu0_gyro_x,imu0_gyro_y,imu0_gyro_z,imu0_roll,imu0_pitch,imu0_yaw,imu1_acc_x,imu1_acc_y,imu1_acc_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_roll,imu1_pitch,imu1_yaw
10.43,-10.96700185,-4.1153176,-6.96671555,33.88829692,3.80523437,-1.231683,0.0,0.6092929,0.0,-0.00090034,0.0,-16.84372335,712.38323488,49.21756614,-0.95720325,0.0,0.30137942,0.0,11.35352587,0.0,519.3554311103297,-164.7402173147933,922.7478770015889,-9.515314974483896,-172.2153044166789,-33.7253976772829,-18.59770631708609,-7.297976420904447,11.59163557979943,1133.5115247228584,-151.2961472813649,-190.4426887207467,8.415386239661956,-80.39462607777492,39.85095900052733,-104.95402428294922,-12.75808287876127,-28.024693823684647
10.44,-12.41599412,-2.37212532,-7.75916747,26.02769569,4.61995516,-1.23036915,0.0,0.60917318,0.0,-0.0005147,0.0,-4.43209982,691.51209659,44.5841247,-0.95578035,0.0,0.30034597,0.0,11.17280467,0.0,514.9750389052857,-256.5217356825567,836.0775863816593,-26.561156724204803,-213.58109769549532,-38.41600482962168,-17.79353486569478,-7.376674417911338,11.073441850758726,1110.901472140238,-181.19808335569252,-182.98288435739198,14.131023760546148,-96.49393971916643,49.72028381480488,-103.59227439406135,-11.80353486569478,-28.56054884774767
10.45,-13.76546754,-0.49499473,-10.07687785,18.92281637,4.39983014,-1.22883402,0.0,0.60879709,0.0,-0.00026974,0.0,10.14882554,674.66329389,41.75678916,-0.95459103,0.0,0.29945975,0.0,10.86270679,0.0,551.4386825865281,-273.696705124764,843.2832626777564,3.868441105444539,-214.0342473839549,-42.25287094177595,-17.405972632143843,-7.3617681781593785,10.864754494231299,1061.9165870673498,-273.3454762543534,-196.66681244969047,24.982766299972383,-100.45601824523717,51.73858867722014,-103.064593506842,-11.415972632143843,-28.787123691977445
10.46,-14.24195069,0.9903278,-11.17946798,12.72009738,2.97745274,-1.22640471,0.0,0.60815678,0.0,-1.771e-05,0.0,16.34777076,661.6565975,44.73323375,-0.95380327,0.0,0.29878803,0.0,10.41775027,0.0,587.902326267777,-290.8716745669743,850.4889389738547,34.29803893509928,-214.48739707241452,-46.08973705393091,-17.018410398592835,-7.346861938407417,10.656067137703836,1012.9317019944531,-365.49286915303065,-210.35074054199137,35.83450883940055,-104.41809677130861,53.75689353963576,-102.53691261962256,-11.028410398592838,-29.013698536207265
10.47,-14.51493303,1.44497402,-7.41402897,7.71927082,1.08350538,-1.22218546,0.0,0.60739647,0.0,-5.81e-06,0.0,19.47563261,654.15053502,46.28706676,-0.95327001,0.0,0.29818166,0.0,9.86646166,0.0,624.3659699490194,-308.04664400918165,857.6946152699518,64.72763676474861,-214.9405467608741,-49.92660316608519,-16.630848165041897,-7.331955698655458,10.447379781176409,963.9468169215651,-457.64026205169154,-224.03466863428983,46.68625137882679,-108.38017529737934,55.775198402051025,-102.0092317324032,-10.6408481650419,-29.240273380437042
10.48,-14.80594082,1.68798697,-4.91058344,4.69949489,0.43085184,-1.21647423,0.0,0.60677894,0.0,-2.04e-06,0.0,22.30672659,650.55014764,46.20181435,-0.95285392,0.0,0.29758868,0.0,9.198772,0.0,670.5347856058336,-317.33366991850016,936.6350451126465,52.58759044344864,-210.73795082110283,-46.31502259995485,-16.43444442505367,-7.360324078113819,10.27292822114798,935.7169878361645,-485.2392497513124,-249.92854487705145,48.11,-109.54741906773003,57.14834505506006,-101.67011570478701,-10.429282385996762,-29.473171323362582
10.49,-14.90672506,1.81964185,-3.71591621,3.25891163,0.23109732,-1.20900033,0.0,0.60619572,0.0,-7e-07,0.0,23.19392312,649.21165934,47.10013726,-0.95257074,0.0,0.2970581,0.0,8.4225758,0.0,718.169207343674,-325.4295146681555,1026.408347498294,34.01897907540974,-205.83227727264818,-41.57863056491185,-16.266908081883393,-7.395227482940959,10.103646707736347,910.6214397654504,-503.09059615015354,-277.6662806931802,48.11,-110.29260676078948,58.424064501492055,-101.35947540182546,-10.244294340412916,-29.707024135704426
10.5,-14.92266108,1.89821585,-3.09827124,2.48684633,0.15843583,-1.19954385,0.0,0.60557169,0.0,-2.4e-07,0.0,22.90603636,649.84861373,48.24232107,-0.95237618,0.0,0.29656934,0.0,7.63383713,0.0,765.8036290815144,-333.52535941781076,1116.1816498839414,15.45036770737083,-200.92660372419354,-36.84223852986884,-16.09937173871312,-7.4301308877681,9.934365194324714,885.5258916947362,-520.9419425489947,-305.40401650930903,48.11,-111.03779445384893,59.699783947924054,-101.0488350988639,-10.05930629482907,-29.94087694804627
10.51,-14.93947979,1.93020295,-2.64562904,1.94497589,0.12612346,-1.18795984,0.0,0.6048549,0.0,-8e-08,0.0,22.31460502,651.66590988,49.06906226,-0.95223309,0.0,0.29610594,0.0,6.85418202,0.0,813.4380508193548,-341.6212041674661,1205.9549522695888,-3.118243660668071,-196.0209301757389,-32.10584649482583,-15.931835395542844,-7.465034292595241,9.765083680913083,860.4303436240219,-538.7932889478359,-333.1417523254378,48.11,-111.7829821469084,60.975503394356046,-100.73819479590236,-9.874318249245224,-30.17472976038811
10.52,-15.15069453,1.92476684,-2.33119418,1.57448803,0.1142956,-1.17417653,0.0,0.60399546,0.0,-3e-08,0.0,23.12829992,654.12156907,48.80611043,-0.95202959,0.0,0.29560611,0.0,6.14074946,0.0,861.0724725571952,-349.71704891712136,1295.7282546552365,-21.686855028706972,-191.11525662728428,-27.369454459782826,-15.764299052372568,-7.499937697422382,9.59580216750145,835.3347955533077,-556.644635346677,-360.8794881415666,48.11,-112.52816983996784,62.251222840788046,-100.4275544929408,-9.689330203661378,-30.408582572729955
10.53,-15.31502792,1.87655458,-2.19873767,1.37065802,0.11838548,-1.15819525,0.0,0.60294035,0.0,-1e-08,0.0,21.43227322,656.20497404,48.03295537,-0.95174143,0.0,0.29503287,0.0,5.48966955,0.0,814.0261222920614,-419.0881092167334,1359.8974137931104,-32.29717408024902,-174.15701640815965,-20.054081528010975,-15.553325855659565,-7.544223817459293,9.343321369055307,823.704230867832,-539.6377015767384,-369.8376586335166,41.11188181002813,-107.77117228560732,61.26887770798728,-100.0230957569543,-9.441101140879422,-30.746015254454484
10.54,-15.55738177,1.83074066,-2.2727639,1.31717461,0.13906982,-1.14010827,0.0,0.60163674,0.0,-1e-08,0.0,19.27415796,658.09828806,48.96234208,-0.95123504,0.0,0.29435528,0.0,4.91735086,0.0,179.0306088964063,-868.9663299576191,1265.0698275862235,6.511952954742611,-82.35468337394246,3.2762607357990277,-15.072618254070074,-7.646774772465051,8.57418920651212,895.6885918471864,-306.16763363675403,-262.178384181534,-9.343188052804926,-68.84667542623421,46.26439110370727,-99.03604281502389,-8.800157672093432,-31.726658761697045
10.55,-15.90555381,1.79709045,-2.61278834,1.41737448,0.17667718,-1.12005304,0.0,0.60007699,0.0,-0.0,0.0,16.74235677,658.71793737,51.34454759,-0.95044309,0.0,0.2935268,0.0,4.40083069,0.0,-83.73668270532002,-911.7199266231678,1254.321617598411,27.006989143836474,-28.76649114365683,8.346721498812336,-14.694291041409803,-7.716095389889634,8.133440591826306,902.0326794574935,-236.2596451447978,-215.2273178359848,-40.253116410549026,-43.33792800649603,34.9540408384208,-98.36774456440021,-8.342113192794642,-32.34354404113914
10.56,-16.35681297,1.75860302,-3.326984,1.701221,0.23927359,-1.09818385,0.0,0.59829299,0.0,0.0,0.0,12.10103878,658.21986917,52.67740918,-0.94933346,0.0,0.29247959,0.0,3.92875834,0.0,-75.29533906715182,-657.8390737677798,1304.8343532914323,34.15822361892162,-3.0214455838570373,0.11287793582532046,-14.390559047304002,-7.761204101885545,7.9319550115779025,860.5507079060535,-285.5243731392657,-212.50876612636455,-56.92228911677145,-27.604009262322162,26.335269599735344,-97.93169368177307,-8.017330466424081,-32.695391994707244
10.57,-17.08670541,1.77104679,-4.56703305,2.22173468,0.34858363,-1.07470814,0.0,0.59629951,0.0,0.0,0.0,8.10171729,656.25637186,53.15698145,-0.94782605,0.0,0.2911991,0.0,3.48125279,0.0,-66.85399542898361,-403.95822091239165,1355.3470889844539,41.30945809400676,22.723599975942747,-8.120965627161691,-14.0868270531982,-7.806312813881456,7.730469431329499,819.0687363546135,-334.78910113373365,-209.79021441674428,-73.59146182299389,-11.870090518148295,17.71649836104989,-97.49564279914593,-7.69254774005352,-33.047239948275354
10.58,-18.07754983,1.85085859,-6.49923428,3.03527097,0.53258124,-1.04984674,0.0,0.59408603,0.0,1e-08,0.0,5.0830953,652.53520005,52.68141537,-0.94595167,0.0,0.28971336,0.0,3.06217817,0.0,-61.21372575446832,-213.26104424260166,1379.1233513038358,46.63763551128039,45.14696220334071,-15.04797363023746,-13.838238499853498,-7.848407852329331,7.590386170524467,788.5727096396133,-375.2992382068567,-212.13109405215425,-83.67838265455572,1.4814485789630605,9.376857896278612,-97.08493231760913,-7.390155874597118,-33.304559624963375
10.59,-19.28518402,2.02024458,-9.17149192,4.14614364,0.81783823,-1.02379473,0.0,0.5916262,0.0,2e-08,0.0,3.67391296,646.70402057,52.20168848,-0.94373728,0.0,0.28806166,0.0,2.68529494,0.0,-63.83507549565393,-208.92077663834348,1324.0418003711286,46.58880261744311,57.77319523390987,-18.12053931047961,-13.752292606699871,-7.881614220138686,7.631405801347789,790.4791458150211,-389.98817267311296,-229.39449868151226,-74.35129993163373,7.806284988768585,1.8604988768432627,-96.74896200800859,-7.1538046684246455,-33.28307315167497
10.6,-20.53454743,2.20952445,-12.24302601,5.39816722,1.19668262,-0.99670542,0.0,0.58888881,0.0,3e-08,0.0,3.27017856,639.12763279,51.78773057,-0.9413903,0.0,0.28637096,0.0,2.37424608,0.0,-66.45642523683955,-204.58050903408534,1268.9602494384214,46.53996972360582,70.39942826447901,-21.193104990721764,-13.666346713546243,-7.914820587948042,7.672425432171111,792.3855819904288,-404.6771071393691,-246.65790331087027,-65.02421720871175,14.13112139857411,-5.6558601425920845,-96.41299169840805,-6.917453462252172,-33.261586678386564
10.61,-21.75057451,2.3696668,-15.17449195,6.57137,1.61863236,-0.96869696,0.0,0.58585376,0.0,6e-08,0.0,4.0863555,630.22589478,52.11693913,-0.93901176,0.0,0.28471163,0.0,2.14349065,0.0,-69.07777497802516,-200.2402414298272,1213.878698505714,46.49113682976853,83.02566129504817,-24.265670670963917,-13.580400820392617,-7.948026955757397,7.713445062994433,794.2920181658365,-419.3660416056253,-263.9213079402283,-55.69713448578976,20.455957808379633,-13.172219162027433,-96.07702138880751,-6.681102256079699,-33.24010020509816
10.62,-22.91932807,2.4444279,-17.41852213,7.4559134,2.00988368,-0.93987466,0.0,0.58251502,0.0,1e-07,0.0,6.56200271,620.81994325,52.39314798,-0.93674302,0.0,0.28315863,0.0,1.99234232,0.0,-71.69912471921077,-195.89997382556905,1158.797147573007,46.44230393593124,95.65189432561732,-27.33823635120607,-13.49445492723899,-7.981233323566753,7.754464693817754,796.1984543412442,-434.0549760718815,-281.1847125695863,-46.370051762867774,26.780794218185157,-20.68857818146278,-95.74105107920697,-6.444751049907225,-33.218613731809754
10.63,-23.93981306,2.3877522,-18.14376692,7.71647097,2.24405806,-0.91033918,0.0,0.57887337,0.0,2.7e-07,0.0,9.79100922,611.77077548,53.32129199,-0.93468501,0.0,0.28177038,0.0,1.91597251,0.0,-66.58241415191841,-200.97101716962294,1102.7922695109187,44.76735744016502,108.95235796045999,-28.473093132152627,-13.387305411030148,-8.040607700312203,7.832433402705553,794.8782705515061,-443.12864047866475,-300.65741831426004,-35.57565348594969,34.68566024974204,-29.34184339230162,-95.33035171696139,-6.166958896982244,-33.151305931321495
10.64,-24.81270879,2.17100957,-16.48936865,6.99713353,2.16503137,-0.88020499,0.0,0.5749345,0.0,1.69e-06,0.0,13.62047986,603.60388193,54.58336898,-0.93289924,0.0,0.28057381,0.0,1.89251595,0.0,-11.327471383971499,-267.0220057232092,1040.8047565036381,32.556119146721386,126.6214526534871,-17.052697710717275,-13.142768470343377,-8.269535900104072,8.149811134235192,772.6514235171682,-415.81854682622094,-334.4451394380875,-15.273884495316082,52.82822008324777,-45.361614464100924,-94.43545057232045,-5.620652965660735,-32.787101977107156
10.65,-25.53887168,1.87911588,-12.96552641,5.50474855,1.79178512,-0.84964261,0.0,0.57070614,0.0,8.81e-06,0.0,16.9907771,597.90456553,56.60578505,-0.93139468,0.0,0.27956552,0.0,1.90334254,0.0,42.94965988749521,-319.5523017452762,994.1617354680516,21.29514957449868,142.5274544930046,-5.57360161546214,-12.923739795182458,-8.473206692629454,8.432977931631331,756.5608758113372,-399.67212058272065,-367.4019916342135,2.6628732150585286,68.95477888360027,-60.11585518534557,-93.64572306360883,-5.142365209865857,-32.47251839030722
10.66,-26.23212208,1.60363079,-9.05968585,3.85646311,1.30540513,-0.81899077,0.0,0.56619433,0.0,3.184e-05,0.0,20.12749762,595.03912356,58.16437749,-0.93013935,0.0,0.27871148,0.0,1.93329631,0.0,93.58574816096825,-321.7360605798355,1004.6564707918648,13.572662916486527,151.8682881869319,6.124076157507332,-12.799695369969712,-8.582827347468626,8.588754651665942,763.3198546083945,-425.0954582431843,-397.26496581566363,11.79311986153162,77.5744240588488,-70.15768411942861,-93.24762700129814,-4.917354392038083,-32.34270445694505
10.67,-26.96436085,1.39481933,-5.7957238,2.47788039,0.86537541,-0.78900422,0.0,0.56138656,0.0,8.103e-05,0.0,22.87063983,595.41733388,58.78242856,-0.92908425,0.0,0.27797887,0.0,1.97089052,0.0,144.2218364344413,-323.9198194143948,1015.1512061156781,5.850176258474374,161.2091218808592,17.821753930476802,-12.675650944756965,-8.692448002307797,8.744531371700553,770.0788334054517,-450.51879590364786,-427.1279399971137,20.92336650800471,86.19406923409734,-80.19951305351165,-92.84953093898747,-4.692343574210311,-32.21289052358287
10.68,-27.81742358,1.24860108,-3.32868259,1.43152421,0.51265287,-0.76146229,0.0,0.55620909,0.0,0.00015065,0.0,25.83446817,598.73173555,58.59489731,-0.92812891,0.0,0.27732205,0.0,1.9885924,0.0,194.85792470791432,-326.10357824895414,1025.6459414394913,-1.8723103995377777,170.54995557478645,29.519431703446276,-12.551606519544219,-8.802068657146968,8.900308091735166,776.8378122025091,-475.9421335641115,-456.99091417856374,30.0536131544778,94.81371440934586,-90.2413419875947,-92.45143487667679,-4.467332756382538,-32.08307659022069
10.69,-28.77678146,1.15548217,-1.74836442,0.75739184,0.27779069,-0.74020998,0.0,0.55046589,0.0,0.00020293,0.0,28.4650871,604.29402686,57.29421269,-0.92723183,0.0,0.27671955,0.0,1.98451842,0.0,237.11439759928447,-287.8359965915883,1037.5535558684041,-5.624868850029382,175.34571576763452,33.543589211618105,-12.489631001778308,-8.853466953171306,8.999357587433305,786.1770969176041,-466.1767271784256,-464.0947703023119,32.72510225251922,100.36853512151701,-96.65548236514468,-92.224382780083,-4.347881594546541,-32.014109365738
10.7,-29.90146047,1.09619613,-0.95619638,0.41752241,0.15691356,-0.72890569,0.0,0.54405006,0.0,0.0001906,0.0,31.24914124,611.21763409,55.52486112,-0.92621786,0.0,0.27609669,0.0,1.89821976,0.0,276.5056987255434,-235.73722658566155,1049.944264226436,-8.020022969768522,178.58741701244773,34.94400414937742,-12.448878186129228,-8.884957765263778,9.079010818020144,796.398644042678,-444.37952800830146,-463.4167916419681,33.188202430349676,104.87542605216305,-101.82923755186657,-92.05581431535272,-4.264523562537058,-31.96594694724363
10.71,-31.17372676,1.05552936,-0.62140414,0.27363098,0.10541403,-0.72307853,0.0,0.53772374,0.0,0.00013817,0.0,33.85731068,618.54877247,53.37335793,-0.9250106,0.0,0.27543672,0.0,1.73620724,0.0,315.8969998518093,-183.63845657972553,1062.3349725844698,-10.415177089508086,181.82911825726154,36.34441908713698,-12.40812537048014,-8.916448577356254,9.158664048606997,806.6201911677538,-422.5823288381735,-462.73881298162416,33.651302608180224,109.38231698280988,-107.0029927385894,-91.88724585062239,-4.181165530527561,-31.917784528749255
10.72,-32.61669617,1.03278597,-0.50189487,0.22303436,0.08845911,-0.72282972,0.0,0.5346045,0.0,0.00020663,0.0,36.23718139,625.5694111,51.28500158,-0.92347723,0.0,0.27471502,0.0,1.51768835,0.0,355.28830097806826,-131.53968657379878,1074.7256809425016,-12.810331209247225,185.07081950207476,37.74483402489629,-12.36737255483106,-8.947939389448726,9.238317279193836,816.8417382928277,-400.7851296680494,-462.06083432128037,34.11440278601068,113.88920791345592,-112.17674792531129,-91.71867738589211,-4.097807498518078,-31.869622110254888
10.73,-34.26195012,1.0336326,-0.61046468,0.27434647,0.11553597,-0.75892046,0.0,0.54235401,0.0,0.00060233,0.0,38.35309465,631.83451398,49.26090359,-0.92153024,0.0,0.27394834,0.0,1.31911309,0.0,394.6796021043272,-79.44091656787202,1087.1163893005335,-15.205485328986365,188.31252074688797,39.1452489626556,-12.32661973918198,-8.979430201541197,9.317970509780675,827.0632854179016,-378.98793049792533,-461.38285566093657,34.57750296384114,118.39609884410196,-117.3505031120332,-91.55010892116182,-4.014449466508595,-31.82145969176052
10.74,-36.14201775,1.12139184,-1.34994807,0.61422006,0.27734312,-0.80157607,0.0,0.5527136,0.0,0.00087721,0.0,40.29232265,637.17976098,47.66676586,-0.91907199,0.0,0.27316084,0.0,1.18309625,0.0,461.1573656927412,-52.44160697455205,1109.6245900094245,-13.405369934024627,191.52498586239392,39.138659283694665,-12.21011310084826,-9.061286522148913,9.455801131008478,860.822514137605,-376.8193590951928,-464.2801154571158,27.231442035815547,124.93956173421289,-122.94857210179069,-91.2990409990575,-3.945699811498587,-31.802257304429784
10.75,-38.28250776,1.36339141,-3.46102819,1.59555353,0.75713948,-0.80259969,0.0,0.55323746,0.0,0.00074615,0.0,42.53217641,641.24327266,46.29960273,-0.91608333,0.0,0.27240115,0.0,1.18020171,0.0,578.652653157397,-72.71729029217691,1151.1891517436375,-3.703437794533592,194.68238454288402,36.48196748350616,-11.95092365692743,-9.23800659754948,9.70320923656927,938.9151154571148,-411.6214326107441,-473.9113595664466,5.176776625824996,135.3189208294061,-129.34583883129116,-90.89258482563619,-3.904465127238455,-31.837601319509897
10.76,-40.63686662,1.7793669,-7.18347744,3.36202852,1.66115949,-0.78499067,0.0,0.5491696,0.0,0.00051027,0.0,44.74945275,643.77583518,45.17028438,-0.91256424,0.0,0.27169152,0.0,1.31442861,0.0,630.6126909815534,-101.95967106729294,1149.728307746766,0.37918455104418186,193.62052453557442,35.840227984844695,-11.85489334924027,-9.345108748377621,9.86319532755614,967.0998286508383,-429.66860403529205,-471.2437255004789,-2.980447579217827,139.43747184603484,-131.76617945121072,-90.73382893926085,-3.9146821453386984,-31.87127771149888
10.77,-43.17169218,2.23869356,-11.26616361,5.36910219,2.74502645,-0.76265229,0.0,0.54377235,0.0,0.00030558,0.0,46.89007823,644.57988951,43.98029674,-0.90853982,0.0,0.27104733,0.0,1.57905553,0.0,647.1602741324372,-136.04727283453482,1125.018368970989,1.4253714750186066,190.2787570302977,36.287282798222236,-11.847027282142717,-9.414592341072664,9.975942289287719,968.3164470285931,-438.66214075015995,-461.9303020569772,-3.628087103582947,140.17294911965595,-132.03755876607624,-90.70891972678527,-3.952701469643533,-31.904052991072014
10.78,-45.89681157,2.58216754,-14.39689729,7.00526025,3.67239998,-0.73927312,0.0,0.53791908,0.0,0.00016581,0.0,48.22269976,644.78518166,43.00853812,-0.90397044,0.0,0.27049962,0.0,1.88254532,0.0,663.7078572833209,-170.13487460177672,1100.3084301952122,2.471558398993032,186.936989525021,36.73433761159978,-11.839161215045165,-9.484075933767707,10.088689251019298,969.5330654063478,-447.6556774650278,-452.6168786134756,-4.2757266279480675,140.90842639327707,-132.3089380809418,-90.68401051430969,-3.9907207939483684,-31.936828270645147
10.79,-49.12251769,2.86232058,-16.82633269,8.38001475,4.45674474,-0.71586618,0.0,0.53187501,0.0,8.286e-05,0.0,49.5198244,646.37443979,42.26832887,-0.89861083,0.0,0.27011369,0.0,2.22312329,0.0,680.2554404342046,-204.22247636901858,1075.5984914194353,3.5177453229674565,183.5952220197443,37.18139242497732,-11.831295147947612,-9.55355952646275,10.20143621275088,970.7496837841024,-456.6492141798957,-443.3034551699739,-4.9233661523131875,141.64390366689818,-132.58031739580736,-90.65910130183411,-4.028740118253204,-31.96960355021828
10.8,-53.0886343,3.07975844,-18.71508585,9.55452613,5.08681378,-0.69280368,0.0,0.52578163,0.0,3.883e-05,0.0,49.9340346,652.00461178,41.80072774,-0.89228283,0.0,0.26999765,0.0,2.46225152,0.0,696.8030235850912,-238.31007813626655,1050.888552643654,4.563932246942067,180.25345451446702,37.628447238354944,-11.82342908085006,-9.623043119157806,10.314183174482478,971.9663021618575,-465.64275089476513,-433.99003172647065,-5.571005676678422,142.3793809405194,-132.85169671067294,-90.63419208935852,-4.066759442558045,-32.00237882979142
10.81,-57.94554965,3.19787034,-19.6461445,10.29847377,5.41830159,-0.67030431,0.0,0.51975975,0.0,1.678e-05,0.0,50.2987706,661.94126978,40.44501924,-0.88505133,0.0,0.27017878,0.0,2.59422782,0.0,713.3506067359749,-272.3976799035084,1026.1786138678772,5.610119170916493,176.9116870091903,38.075502051732485,-11.815563013752508,-9.69252671185285,10.426930136214057,973.1829205396122,-474.63628760963303,-424.67660828296897,-6.218645201043543,143.11485821414053,-133.1230760255385,-90.60928287688294,-4.1047787668628795,-32.035154109364555
10.82,-63.42057551,3.21775874,-19.55428297,10.53455214,5.41483778,-0.64852944,0.0,0.51391455,0.0,6.02e-06,0.0,50.69966407,675.45985854,41.21025196,-0.87721194,0.0,0.2706666,0.0,2.54871675,0.0,729.8981898868586,-306.4852816707503,1001.4686750921002,6.656306094890917,173.5699195039136,38.522556865110026,-11.807696946654955,-9.762010304547893,10.539677097945638,974.399538917367,-483.6298243245009,-415.3631848394673,-6.866284725408663,143.85033548776167,-133.39445534040402,-90.58437366440737,-4.142798091167715,-32.067929388937685
10.83,-69.29236403,3.15777675,-18.80083263,10.41270208,5.15624907,-0.62758996,0.0,0.50834029,0.0,5.6e-07,0.0,50.74439751,691.00970444,41.87144437,-0.86911107,0.0,0.27141397,0.0,2.24681313,0.0,748.0029882701198,-339.535165698669,981.0799840564678,7.168025281860964,169.48490490832864,39.427412595374186,-11.866843184147278,-9.89194624757971,10.690889420339177,974.8784751167327,-492.0774205671352,-407.02102266256327,-6.057852180851784,144.47891697984326,-133.44943172759466,-90.5859537638081,-4.21893064571215,-32.132809475002695
10.84,-75.3071314,3.07866334,-17.81749267,10.14602339,4.7742387,-0.60756368,0.0,0.50312242,0.0,-2.48e-06,0.0,51.36803307,707.46322749,44.32254739,-0.86098521,0.0,0.27241278,0.0,1.64321477,0.0,823.3325708320908,-303.2184252907893,1122.5613420817197,-14.081789442290313,136.67569937369527,58.35436325678491,-14.800861914703194,-12.12121383835376,12.337819862809422,944.7729615269911,-473.50518043543184,-441.04665374291613,51.90893528183705,141.2063972561884,-124.68221890844028,-91.71337608112137,-5.912558902475365,-33.27605726215333
10.85,-81.10701399,2.9974821,-16.93891359,9.91674567,4.36169704,-0.58850559,0.0,0.49833202,0.0,-4.38e-06,0.0,52.9371827,722.80491089,49.23671418,-0.85306809,0.0,0.27364991,0.0,0.73714016,0.0,817.1440829108265,-134.65793220002908,1056.1829744507443,-20.021743712098292,134.3444537230342,60.47684064022257,-16.68971766577184,-10.456038373595876,12.462086688537621,932.5202525101905,-441.9513480465272,-464.105605925041,55.45799582463446,143.69173377075242,-122.04776220300243,-92.36453424793714,-6.906693508300969,-32.132802465453885
10.86,-86.53465726,2.90798717,-16.33189273,9.83225276,3.94632447,-0.57045652,0.0,0.49403845,0.0,-5.74e-06,0.0,53.1689171,736.20177052,50.91617475,-0.84557309,0.0,0.27502704,0.0,-0.39643726,0.0,814.017622523857,11.740348022255162,993.7635519562023,-25.400659290521137,132.13486635489156,61.77994347489989,-18.355851995488113,-9.005163175037707,12.567664981052687,920.9718444165627,-412.5140302650102,-483.15279457054925,57.996941307681915,145.847998555188,-119.57386563248558,-92.95168231879649,-7.796685930826441,-31.169688098044418
10.87,-91.30297484,2.82056897,-16.12576469,10.00687622,3.62240293,-0.55347332,0.0,0.49027898,0.0,-6.81e-06,0.0,52.85189491,745.66602053,49.52678153,-0.83862383,0.0,0.27650203,0.0,-1.58116354,0.0,831.0968210334189,11.894968252157696,957.4683540549827,-27.0774016197101,130.72807573856522,57.67617048781459,-18.55229573020035,-8.968409185962514,12.549921675981905,914.0709661229619,-397.04313562222137,-475.7272213984267,53.870355499791316,145.83279000798447,-118.15947074255747,-93.11644158016804,-7.999466560206814,-31.39528154823008
10.88,-95.17830571,2.78176428,-16.40810723,10.53709901,3.45162683,-0.53764046,0.0,0.48702024,0.0,-7.59e-06,0.0,53.56682296,751.29939196,50.51612892,-0.8322837,0.0,0.27809746,0.0,-2.71755311,0.0,848.1760195429839,12.049588482060258,921.1731561537567,-28.754143948899355,129.32128512223863,53.572397500728556,-18.74873946491262,-8.931655196887316,12.532178370911119,907.1700878293598,-381.57224097942975,-468.30164822630286,49.74376969189999,145.81758146078096,-116.74507585262911,-93.28120084153963,-8.202247189587224,-31.620874998415786
10.89,-98.03679588,2.78252998,-17.29492352,11.54497679,3.41538457,-0.52304608,0.0,0.48420635,0.0,-8.29e-06,0.0,55.14010454,752.73084225,51.40902743,-0.82671215,0.0,0.27981076,0.0,-3.90196255,0.0,865.2552180525458,12.204208711962792,884.8779582525372,-30.430886278088316,127.91449450591229,49.46862451364326,-18.945183199624857,-8.894901207812124,12.514435065840335,900.2692095357589,-366.1013463366409,-460.8760750541803,45.6171838840094,145.80237291357741,-115.33068096270101,-93.44596010291117,-8.405027818967596,-31.846468448601453
10.9,-100.30347046,2.86106205,-18.94559134,13.22126491,3.55278719,-0.50977645,0.0,0.48178843,0.0,-8.79e-06,0.0,56.82684195,752.52914285,51.22775835,-0.82171045,0.0,0.2815604,0.0,-5.08406258,0.0,882.3344165621078,12.358828941865328,848.5827603513177,-32.10762860727728,126.50770388958595,45.364851526557956,-19.141626934337094,-8.858147218736931,12.496691760769552,893.3683312421581,-350.6304516938521,-453.4505018820578,41.49059807611881,145.7871643663739,-113.9162860727729,-93.61071936428273,-8.607808448347969,-32.07206189878712
10.91,-102.206344,3.04447814,-21.57506428,15.85038189,3.92687865,-0.49791964,0.0,0.47970929,0.0,-8.97e-06,0.0,58.28386635,750.35004618,49.55339907,-0.81688995,0.0,0.28324114,0.0,-6.19458515,0.0,899.4136150716697,12.513449171767862,812.2875624500981,-33.78437093646623,125.10091327325962,41.26107853947266,-19.33807066904933,-8.821393229661739,12.47894845569877,886.4674529485573,-335.15955705106325,-446.02492870993524,37.36401226822821,145.77195581917036,-112.5018911828448,-93.77547862565429,-8.810589077728343,-32.29765534897278
10.92,-104.11571185,3.4188768,-25.45238861,19.8754251,4.68121512,-0.4875765,0.0,0.47791144,0.0,-7.7e-06,0.0,61.28619055,748.29367686,47.92268626,-0.81219153,0.0,0.28485188,0.0,-7.18346848,0.0,916.4928135812316,12.668069401670396,775.9923645488786,-35.46111326565519,123.69412265693327,37.157305552387356,-19.53451440376157,-8.784639240586545,12.461205150627988,879.5665746549564,-319.6886624082744,-438.5993555378127,33.237426460337616,145.75674727196684,-111.0874962929167,-93.94023788702583,-9.013369707108716,-32.523248799158445
