imu0_acc_x,imu0_acc_y,imu0_acc_z,imu0_gyro_x,imu0_gyro_y,imu0_gyro_z,imu0_roll,imu0_pitch,imu0_yaw,imu0_timestamp,imu1_acc_x,imu1_acc_y,imu1_acc_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_roll,imu1_pitch,imu1_yaw,imu1_timestamp
1004.88,-123.29,442.63,6.77,-18.35,-53.66,nan,nan,nan,2025-03-12T10:25:33.022316,888.43,-419.68,-174.8,-21.52,-28.84,26.59,-97.29,-19.13,107.4,2025-03-12T10:25:33.022316
-63.23,-194.09,810.3,16.28,-72.74,-41.83,0.0,0.0,0.0,2025-03-12T10:25:33.080741,1311.52,-29.54,71.29,23.05,-45.24,32.44,-97.82,-19.74,108.01,2025-03-12T10:25:33.080741
436.77,-137.7,1463.87,26.4,-112.44,-42.01,-97.82,-19.74,108.01,2025-03-12T10:25:33.099290,1095.46,-331.79,166.5,-64.21,12.07,27.26,-98.41,-20.39,108.5,2025-03-12T10:25:33.099290
340.09,-628.91,1673.58,-35.61,-127.93,-18.6,0.0,0.0,0.0,2025-03-12T10:25:33.173536,1072.02,-174.32,90.33,80.91,-61.4,39.09,-99.07,-21.01,109.2,2025-03-12T10:25:33.173536
450.44,-49.8,1013.92,-4.15,-50.79,-0.67,0.0,0.0,0.0,2025-03-12T10:25:33.178294,846.92,-117.68,-33.94,28.05,-28.23,31.95,-99.83,-21.68,110.11,2025-03-12T10:25:33.178294
437.01,-220.95,958.5,-71.95,-85.06,-3.72,0.0,0.0,0.0,2025-03-12T10:25:33.210145,1033.45,-50.78,67.87,-31.77,-16.4,42.44,-100.72,-22.4,111.07,2025-03-12T10:25:33.210145
453.61,-187.74,1014.89,17.74,-8.41,-7.8,0.0,0.0,0.0,2025-03-12T10:25:33.280697,996.83,-265.87,57.37,-35.55,-22.38,40.98,-102.45,-23.62,112.71,2025-03-12T10:25:33.280697
385.25,-213.38,895.75,10.12,-1.34,-5.24,0.0,0.0,0.0,2025-03-12T10:25:33.283267,992.68,-300.05,11.72,-30.3,-24.09,38.84,-103.88,-24.45,114.31,2025-03-12T10:25:33.283267
380.86,-204.83,914.55,5.98,0.24,-3.96,0.0,0.0,0.0,2025-03-12T10:25:33.320553,971.92,-334.72,-23.44,-13.11,-27.2,28.78,-105.57,-25.4,116.11,2025-03-12T10:25:33.320553
392.58,-204.83,904.05,1.89,-0.06,-2.44,0.0,0.0,0.0,2025-03-12T10:25:33.385160,952.15,-310.79,-39.55,-19.33,-19.09,26.22,-107.43,-26.49,117.22,2025-03-12T10:25:33.385160
366.7,-201.17,916.02,1.52,1.22,-2.32,94.43,-3.57,3.42,2025-03-12T10:25:33.391283,957.52,-268.07,34.18,-24.33,-18.84,22.07,-109.4,-27.85,118.72,2025-03-12T10:25:33.391283
363.53,-207.52,913.82,1.77,2.62,-4.15,0.0,0.0,0.0,2025-03-12T10:25:33.431365,954.83,-262.45,54.44,-5.73,-24.7,23.41,-111.62,-29.03,121.21,2025-03-12T10:25:33.431365
367.43,-193.36,915.28,2.38,2.32,-5.67,0.0,0.0,0.0,2025-03-12T10:25:33.485357,935.79,-275.39,17.82,-10.91,-27.38,26.28,-113.6,-30.33,123.55,2025-03-12T10:25:33.485357
378.42,-195.8,914.79,3.9,2.99,-5.49,-113.6,-30.33,123.55,2025-03-12T10:25:33.501699,952.64,-346.92,-12.94,-1.89,-32.99,27.56,-115.8,-31.67,126.74,2025-03-12T10:25:33.501699
377.69,-189.7,917.97,3.84,3.66,-5.79,nan,nan,nan,2025-03-12T10:25:33.536199,917.72,-312.26,-31.74,-13.17,-35.06,27.8,-118.52,-32.39,131.83,2025-03-12T10:25:33.536199
367.68,-194.82,917.48,4.09,4.09,-7.5,0.0,0.0,0.0,2025-03-12T10:25:33.586586,930.18,-356.45,-47.85,-17.87,-37.13,30.98,-120.98,-32.25,137.33,2025-03-12T10:25:33.586586
359.86,-180.66,917.72,3.48,3.11,-8.6,-120.98,-32.25,137.33,2025-03-12T10:25:33.610696,906.98,-359.38,-142.33,-7.99,-41.52,31.77,-122.34,-30.67,142.99,2025-03-12T10:25:33.610696
373.29,-175.05,919.43,2.62,1.34,-7.93,nan,nan,nan,2025-03-12T10:25:33.690194,915.53,-406.49,-207.52,0.12,-40.79,31.04,-121.89,-28.77,146.24,2025-03-12T10:25:33.690194
377.93,-176.27,924.07,2.07,0.3,-7.74,nan,nan,nan,2025-03-12T10:25:33.693397,915.77,-426.27,-225.1,-7.56,-37.01,31.22,-119.78,-27.27,146.51,2025-03-12T10:25:33.693397
377.93,-179.2,918.46,0.43,-1.95,-7.87,0.0,0.0,0.0,2025-03-12T10:25:33.716374,902.83,-454.35,-239.5,-12.26,-33.23,27.74,-117.13,-24.6,147.02,2025-03-12T10:25:33.716374
362.06,-172.85,916.02,-2.5,-3.84,-11.22,0.0,0.0,0.0,2025-03-12T10:25:33.793200,905.27,-437.26,-232.42,-27.99,-28.11,25.43,-168.28,-67.55,-170.5,2025-03-12T10:25:33.793200
345.21,-199.46,932.13,-3.66,-9.33,-16.28,-168.28,-67.55,-170.5,2025-03-12T10:25:33.793404,934.81,-472.66,-191.16,-33.66,-28.48,24.76,-108.27,-16.91,147.11,2025-03-12T10:25:33.793404
351.81,-205.32,952.39,-3.78,-17.74,-26.95,0.0,0.0,0.0,2025-03-12T10:25:33.910491,930.66,-502.69,-124.51,-51.59,-24.88,29.39,-104.38,-13.77,147.0,2025-03-12T10:25:33.910491
356.2,-221.92,954.35,6.65,-47.68,-27.07,0.0,0.0,0.0,2025-03-12T10:25:33.910634,1151.12,-362.06,-200.44,-16.22,-38.6,26.28,-100.34,-10.88,146.62,2025-03-12T10:25:33.910634
390.62,-133.54,958.01,-3.41,-88.78,-34.82,-100.34,-10.88,146.62,2025-03-12T10:25:33.910966,1162.35,-192.14,-199.71,-20.73,-48.41,38.78,-96.39,-8.21,146.03,2025-03-12T10:25:33.910966
332.03,-177.25,930.66,9.15,-134.27,-29.09,0.0,0.0,0.0,2025-03-12T10:25:33.938202,1124.51,-213.62,-151.86,-20.67,-70.37,49.02,-92.67,-5.75,146.21,2025-03-12T10:25:33.938202
445.8,-170.17,969.73,-48.6,-207.93,-36.46,0.0,0.0,0.0,2025-03-12T10:25:34.002895,1094.97,-321.29,-293.95,5.91,-87.68,60.43,-89.14,-3.52,147.45,2025-03-12T10:25:34.002895
490.72,6.59,1026.37,-53.29,-179.02,-65.79,nan,nan,nan,2025-03-12T10:25:34.014847,954.59,-420.65,-350.59,-13.41,-79.09,73.66,-85.36,-1.77,149.27,2025-03-12T10:25:34.014847
612.55,62.99,1182.62,3.84,-55.12,-67.8,0.0,0.0,0.0,2025-03-12T10:25:34.048422,800.29,-434.08,-362.3,-66.77,-50.24,60.79,-82.31,-0.8,152.01,2025-03-12T10:25:34.048422
0.24,-472.9,1210.94,16.77,0.24,-58.23,-82.31,-0.8,152.01,2025-03-12T10:25:34.097567,885.99,-334.96,-212.65,-92.38,0.79,30.3,-80.56,-0.19,154.53,2025-03-12T10:25:34.097567
-32.23,-289.55,999.02,14.94,51.52,-36.28,nan,nan,nan,2025-03-12T10:25:34.118444,798.34,-439.94,-229.25,-29.88,33.29,-25.43,-80.35,-0.67,156.34,2025-03-12T10:25:34.118444
58.84,-316.41,1036.38,2.26,88.23,-14.09,0.0,0.0,0.0,2025-03-12T10:25:34.196675,715.82,-505.62,-278.56,18.84,55.18,-56.16,-82.54,-2.4,155.83,2025-03-12T10:25:34.196675
208.5,-283.45,990.72,11.04,126.34,14.21,0.0,0.0,0.0,2025-03-12T10:25:34.202233,795.41,-437.26,-338.13,22.87,79.76,-86.77,-82.92,-3.4,157.36,2025-03-12T10:25:34.202233
376.46,-197.51,1074.95,-3.72,143.41,39.21,0.0,0.0,0.0,2025-03-12T10:25:34.230080,889.16,-452.39,-365.23,19.57,98.41,-110.73,-84.28,-4.55,155.26,2025-03-12T10:25:34.230080
522.46,-246.34,1120.36,-0.24,150.49,41.34,0.0,0.0,0.0,2025-03-12T10:25:34.300927,933.35,-452.15,-353.27,6.65,115.98,-116.1,-85.47,-5.42,153.58,2025-03-12T10:25:34.300927
631.84,-341.06,1075.68,-3.84,143.72,55.67,0.0,0.0,0.0,2025-03-12T10:25:34.307448,980.47,-462.16,-307.13,15.18,120.49,-116.04,-86.26,-6.87,153.94,2025-03-12T10:25:34.307448
671.88,-324.71,1027.34,-22.87,131.83,65.37,0.0,0.0,0.0,2025-03-12T10:25:34.341562,964.36,-439.94,-297.61,30.3,120.3,-105.37,-87.15,-8.56,155.25,2025-03-12T10:25:34.341562
646.73,-163.33,961.67,-29.76,109.33,54.02,0.0,0.0,0.0,2025-03-12T10:25:34.403784,957.03,-371.58,-321.53,42.93,120.55,-93.66,-88.16,-10.11,156.5,2025-03-12T10:25:34.403784
648.68,-87.16,983.4,-37.13,89.82,41.71,nan,nan,nan,2025-03-12T10:25:34.416720,943.36,-311.52,-338.13,42.38,120.24,-83.96,-89.2,-11.46,157.38,2025-03-12T10:25:34.416720
702.64,-43.46,939.45,-34.94,79.21,36.22,0.0,0.0,0.0,2025-03-12T10:25:34.451332,905.03,-271.73,-288.09,30.06,114.82,-73.9,-90.24,-12.46,157.75,2025-03-12T10:25:34.451332
656.98,69.34,783.45,-27.38,64.02,27.2,-90.24,-12.46,157.75,2025-03-12T10:25:34.507899,896.48,-241.46,-249.27,41.4,87.56,-57.2,-91.07,-13.36,158.56,2025-03-12T10:25:34.507899
789.06,76.42,809.81,-32.74,44.57,20.24,-91.07,-13.36,158.56,2025-03-12T10:25:34.527583,905.03,-204.83,-233.64,26.34,64.76,-43.05,-91.92,-14.13,159.34,2025-03-12T10:25:34.527583
808.84,126.22,621.09,-13.48,28.96,1.28,0.0,0.0,0.0,2025-03-12T10:25:34.561514,918.7,-186.77,-143.55,2.44,40.61,-17.93,-93.36,-15.4,159.79,2025-03-12T10:25:34.561514
885.74,152.83,506.84,-3.11,5.55,-30.73,nan,nan,nan,2025-03-12T10:25:34.611613,872.07,-173.83,-107.91,-23.84,7.74,15.3,-94.5,-16.38,160.08,2025-03-12T10:25:34.611613
890.62,-82.52,640.87,8.54,-38.11,-51.4,0.0,0.0,0.0,2025-03-12T10:25:34.630573,879.64,-260.74,-164.31,-29.02,-23.05,45.55,-95.8,-17.32,160.37,2025-03-12T10:25:34.630573
220.7,-50.29,724.37,22.74,-77.38,-29.27,nan,nan,nan,2025-03-12T10:25:34.666520,1241.94,-32.71,-38.09,9.27,-42.99,47.87,-97.28,-18.32,161.25,2025-03-12T10:25:34.666520
253.17,7.81,1688.72,-26.89,-118.48,-23.96,0.0,0.0,0.0,2025-03-12T10:25:34.736223,1037.35,-189.7,36.13,-0.49,-25.49,31.71,-98.87,-19.39,161.75,2025-03-12T10:25:34.736223
437.26,-159.91,967.53,-11.77,-56.83,-37.99,0.0,0.0,0.0,2025-03-12T10:25:34.741219,1002.44,-80.57,84.47,35.61,-58.54,43.35,-100.39,-20.51,162.0,2025-03-12T10:25:34.741219
436.28,-622.8,876.95,43.72,-59.57,0.0,0.0,0.0,0.0,2025-03-12T10:25:34.817156,864.99,-406.25,181.88,-28.11,-21.34,50.79,-101.91,-21.56,162.5,2025-03-12T10:25:34.817156
429.2,5.86,1125.0,-16.04,-60.98,-3.17,0.0,0.0,0.0,2025-03-12T10:25:34.818128,1081.3,-184.08,18.55,34.27,-41.52,51.4,-103.36,-22.46,163.2,2025-03-12T10:25:34.818128
496.34,-185.79,1146.0,-24.02,-54.09,-4.33,130.15,36.18,4.36,2025-03-12T10:25:34.851132,916.26,-212.89,-41.02,-28.66,-42.26,49.45,-104.8,-23.18,164.12,2025-03-12T10:25:34.851132
394.53,-222.41,940.19,6.95,-11.04,-8.66,0.0,0.0,0.0,2025-03-12T10:25:34.919769,960.69,-371.34,-32.23,-48.6,-32.8,52.68,-106.28,-23.79,165.43,2025-03-12T10:25:34.919769
398.19,-169.43,913.57,11.46,1.04,-8.35,0.0,0.0,0.0,2025-03-12T10:25:34.924921,964.11,-381.59,-221.68,-30.43,-23.48,29.45,-107.87,-24.29,167.06,2025-03-12T10:25:34.924921
377.44,-144.78,922.12,1.52,4.45,-3.48,-107.87,-24.29,167.06,2025-03-12T10:25:34.961515,970.7,-354.74,-218.51,-32.56,-13.17,29.63,-109.76,-24.74,169.17,2025-03-12T10:25:34.961515
370.85,-185.3,911.87,-5.12,4.09,-1.83,0.0,0.0,0.0,2025-03-12T10:25:35.017641,938.23,-277.59,-60.55,-21.52,-10.91,19.15,-112.72,-26.01,170.77,2025-03-12T10:25:35.017641
357.67,-209.47,918.21,-4.33,3.6,-2.93,0.0,0.0,0.0,2025-03-12T10:25:35.036275,950.68,-321.29,-58.59,-29.45,-7.38,20.24,-115.7,-27.2,172.36,2025-03-12T10:25:35.036275
349.37,-205.81,921.63,-3.23,4.39,-3.78,22.38,-22.06,100.43,2025-03-12T10:25:35.071637,953.86,-329.59,12.7,-22.44,-12.07,17.56,-119.11,-28.97,173.43,2025-03-12T10:25:35.071637
351.56,-209.72,913.09,-1.04,4.45,-5.24,0.0,0.0,0.0,2025-03-12T10:25:35.127358,928.96,-300.29,23.93,-9.15,-19.63,17.38,-122.9,-30.91,175.21,2025-03-12T10:25:35.127358
343.51,-206.05,923.34,0.73,4.7,-7.44,nan,nan,nan,2025-03-12T10:25:35.143657,939.7,-311.77,-1.95,-10.18,-27.99,22.13,-126.62,-31.65,178.53,2025-03-12T10:25:35.143657
344.48,-201.42,916.02,2.56,4.33,-7.13,0.0,0.0,0.0,2025-03-12T10:25:35.180351,899.66,-334.72,-15.62,-8.23,-36.1,25.37,-128.85,-30.72,-177.63,2025-03-12T10:25:35.180351
344.73,-188.96,927.25,2.87,3.6,-7.93,0.0,0.0,0.0,2025-03-12T10:25:35.223632,948.24,-345.7,-63.72,3.66,-45.85,28.35,-129.24,-29.2,-175.37,2025-03-12T10:25:35.223632
354.49,-198.73,916.5,2.26,-0.06,-7.2,nan,nan,nan,2025-03-12T10:25:35.349551,897.22,-379.39,-102.05,-8.35,-50.91,31.46,-127.59,-27.96,-175.78,2025-03-12T10:25:35.349551
345.95,-201.9,940.43,1.52,-4.76,-7.56,0.0,0.0,0.0,2025-03-12T10:25:35.350334,910.89,-381.84,-100.83,-15.0,-56.34,34.15,-124.36,-26.6,-177.97,2025-03-12T10:25:35.350334
366.94,-190.92,951.17,-0.61,-15.06,-11.34,0.0,0.0,0.0,2025-03-12T10:25:35.350817,994.38,-415.28,-251.22,-22.07,-64.57,38.96,-120.19,-24.26,179.37,2025-03-12T10:25:35.350817
370.36,-249.76,983.15,-1.83,-35.85,-13.29,nan,nan,nan,2025-03-12T10:25:35.361031,1007.81,-546.14,-186.77,-35.91,-65.18,40.55,-115.55,-21.04,176.81,2025-03-12T10:25:35.361031
